"Time (ps)"	"Counts per bin"
0	13186100
100	0
200	0
300	0
400	0
500	0
600	0
700	0
800	0
900	0
1000	0
1100	0
1200	0
1300	0
1400	0
1500	0
1600	0
1700	0
1800	0
1900	0
2000	0
2100	0
2200	0
2300	0
2400	0
2500	0
2600	0
2700	0
2800	0
2900	0
3000	0
3100	0
3200	0
3300	0
3400	0
3500	0
3600	0
3700	0
3800	0
3900	0
4000	0
4100	0
4200	0
4300	0
4400	0
4500	0
4600	0
4700	0
4800	0
4900	0
5000	0
5100	0
5200	0
5300	0
5400	0
5500	0
5600	0
5700	0
5800	0
5900	0
6000	0
6100	0
6200	0
6300	0
6400	0
6500	0
6600	0
6700	0
6800	0
6900	0
7000	0
7100	0
7200	0
7300	0
7400	0
7500	0
7600	0
7700	0
7800	0
7900	0
8000	0
8100	0
8200	0
8300	0
8400	0
8500	0
8600	0
8700	0
8800	0
8900	0
9000	0
9100	0
9200	0
9300	0
9400	0
9500	0
9600	0
9700	0
9800	0
9900	0
10000	0
10100	0
10200	0
10300	0
10400	0
10500	0
10600	0
10700	0
10800	0
10900	0
11000	0
11100	0
11200	0
11300	0
11400	0
11500	0
11600	1
11700	2
11800	3
11900	4
12000	1
12100	5
12200	11
12300	15
12400	24
12500	26
12600	42
12700	85
12800	83
12900	85
13000	116
13100	118
13200	160
13300	171
13400	173
13500	168
13600	176
13700	178
13800	193
13900	215
14000	187
14100	246
14200	243
14300	257
14400	244
14500	281
14600	316
14700	306
14800	330
14900	346
15000	350
15100	343
15200	347
15300	314
15400	314
15500	368
15600	324
15700	369
15800	373
15900	355
16000	368
16100	367
16200	372
16300	440
16400	425
16500	386
16600	400
16700	414
16800	453
16900	427
17000	450
17100	471
17200	422
17300	411
17400	445
17500	432
17600	428
17700	427
17800	446
17900	448
18000	449
18100	445
18200	445
18300	477
18400	479
18500	483
18600	487
18700	490
18800	520
18900	456
19000	517
19100	510
19200	506
19300	536
19400	501
19500	521
19600	529
19700	475
19800	534
19900	511
20000	511
20100	491
20200	542
20300	520
20400	561
20500	493
20600	538
20700	581
20800	520
20900	497
21000	512
21100	544
21200	525
21300	532
21400	537
21500	571
21600	532
21700	554
21800	511
21900	529
22000	552
22100	532
22200	547
22300	556
22400	583
22500	569
22600	566
22700	533
22800	544
22900	540
23000	606
23100	569
23200	523
23300	526
23400	553
23500	533
23600	560
23700	528
23800	572
23900	566
24000	519
24100	595
24200	541
24300	624
24400	547
24500	539
24600	579
24700	570
24800	597
24900	568
25000	540
25100	578
25200	545
25300	571
25400	584
25500	564
25600	564
25700	555
25800	528
25900	545
26000	595
26100	587
26200	626
26300	614
26400	650
26500	627
26600	639
26700	607
26800	666
26900	609
27000	609
27100	617
27200	593
27300	598
27400	546
27500	599
27600	579
27700	547
27800	553
27900	607
28000	577
28100	537
28200	598
28300	610
28400	619
28500	620
28600	627
28700	593
28800	557
28900	606
29000	521
29100	573
29200	593
29300	587
29400	612
29500	597
29600	586
29700	571
29800	582
29900	565
30000	584
30100	572
30200	554
30300	572
30400	549
30500	626
30600	586
30700	571
30800	561
30900	556
31000	584
31100	550
31200	547
31300	557
31400	625
31500	641
31600	574
31700	568
31800	564
31900	568
32000	568
32100	613
32200	560
32300	595
32400	595
32500	546
32600	520
32700	562
32800	566
32900	578
33000	586
33100	607
33200	564
33300	604
33400	559
33500	568
33600	590
33700	546
33800	575
33900	577
34000	565
34100	584
34200	617
34300	581
34400	517
34500	596
34600	617
34700	553
34800	531
34900	560
35000	579
35100	556
35200	562
35300	573
35400	592
35500	575
35600	569
35700	566
35800	573
35900	538
36000	603
36100	594
36200	603
36300	598
36400	579
36500	590
36600	569
36700	575
36800	598
36900	600
37000	599
37100	634
37200	580
37300	575
37400	535
37500	530
37600	590
37700	629
37800	606
37900	572
38000	533
38100	576
38200	593
38300	545
38400	574
38500	554
38600	574
38700	586
38800	559
38900	569
39000	551
39100	581
39200	572
39300	619
39400	607
39500	623
39600	554
39700	586
39800	553
39900	561
40000	566
40100	582
40200	539
40300	551
40400	589
40500	633
40600	581
40700	590
40800	625
40900	623
41000	579
41100	558
41200	591
41300	552
41400	580
41500	563
41600	627
41700	568
41800	555
41900	536
42000	580
42100	541
42200	580
42300	568
42400	612
42500	591
42600	630
42700	542
42800	583
42900	586
43000	614
43100	553
43200	600
43300	590
43400	600
43500	572
43600	566
43700	573
43800	558
43900	569
44000	585
44100	604
44200	526
44300	560
44400	543
44500	574
44600	558
44700	574
44800	555
44900	584
45000	568
45100	560
45200	612
45300	527
45400	605
45500	576
45600	563
45700	587
45800	562
45900	539
46000	637
46100	570
46200	587
46300	555
46400	616
46500	568
46600	572
46700	518
46800	527
46900	607
47000	591
47100	586
47200	529
47300	552
47400	598
47500	582
47600	551
47700	581
47800	588
47900	606
48000	523
48100	559
48200	589
48300	580
48400	571
48500	622
48600	531
48700	592
48800	572
48900	589
49000	568
49100	603
49200	590
49300	579
49400	573
49500	533
49600	594
49700	584
49800	604
49900	571
50000	562
50100	548
50200	594
50300	581
50400	564
50500	562
50600	642
50700	549
50800	564
50900	551
51000	564
51100	620
51200	587
51300	599
51400	600
51500	624
51600	536
51700	618
51800	578
51900	585
52000	587
52100	603
52200	569
52300	558
52400	598
52500	594
52600	544
52700	618
52800	641
52900	606
53000	549
53100	620
53200	635
53300	618
53400	544
53500	598
53600	611
53700	574
53800	534
53900	596
54000	580
54100	603
54200	581
54300	596
54400	543
54500	584
54600	606
54700	563
54800	567
54900	585
55000	554
55100	606
55200	615
55300	611
55400	563
55500	602
55600	587
55700	546
55800	556
55900	605
56000	631
56100	595
56200	590
56300	607
56400	574
56500	572
56600	617
56700	541
56800	576
56900	576
57000	562
57100	608
57200	594
57300	573
57400	613
57500	584
57600	575
57700	592
57800	572
57900	549
58000	551
58100	595
58200	590
58300	588
58400	584
58500	582
58600	549
58700	587
58800	611
58900	595
59000	585
59100	557
59200	645
59300	592
59400	512
59500	567
59600	598
59700	546
59800	590
59900	546
60000	599
60100	584
60200	635
60300	545
60400	598
60500	560
60600	576
60700	595
60800	516
60900	603
61000	593
61100	535
61200	572
61300	553
61400	544
61500	589
61600	547
61700	573
61800	602
61900	565
62000	568
62100	549
62200	587
62300	607
62400	580
62500	563
62600	551
62700	560
62800	583
62900	566
63000	547
63100	589
63200	575
63300	570
63400	580
63500	550
63600	551
63700	584
63800	546
63900	559
64000	592
64100	540
64200	574
64300	592
64400	607
64500	547
64600	568
64700	587
64800	560
64900	559
65000	613
65100	596
65200	653
65300	587
65400	614
65500	573
65600	551
65700	608
65800	587
65900	552
66000	546
66100	577
66200	566
66300	567
66400	604
66500	550
66600	544
66700	602
66800	605
66900	585
67000	608
67100	572
67200	581
67300	567
67400	591
67500	559
67600	578
67700	587
67800	560
67900	586
68000	618
68100	589
68200	578
68300	539
68400	536
68500	576
68600	597
68700	575
68800	598
68900	614
69000	590
69100	568
69200	550
69300	558
69400	567
69500	598
69600	595
69700	577
69800	552
69900	573
70000	532
70100	620
70200	587
70300	535
70400	604
70500	540
70600	594
70700	593
70800	616
70900	652
71000	600
71100	579
71200	556
71300	620
71400	581
71500	628
71600	555
71700	612
71800	556
71900	593
72000	574
72100	534
72200	597
72300	640
72400	585
72500	576
72600	559
72700	568
72800	575
72900	604
73000	597
73100	538
73200	594
73300	608
73400	566
73500	596
73600	581
73700	554
73800	624
73900	561
74000	577
74100	569
74200	564
74300	558
74400	550
74500	581
74600	614
74700	605
74800	574
74900	567
75000	532
75100	569
75200	557
75300	571
75400	548
75500	605
75600	625
75700	579
75800	585
75900	601
76000	556
76100	553
76200	549
76300	569
76400	586
76500	622
76600	598
76700	565
76800	581
76900	610
77000	544
77100	581
77200	571
77300	557
77400	595
77500	602
77600	574
77700	572
77800	570
77900	579
78000	593
78100	635
78200	539
78300	560
78400	597
78500	575
78600	601
78700	592
78800	601
78900	573
79000	572
79100	547
79200	573
79300	588
79400	583
79500	575
79600	565
79700	555
79800	583
79900	571
80000	629
80100	578
80200	576
80300	602
80400	559
80500	580
80600	582
80700	555
80800	561
80900	569
81000	591
81100	567
81200	612
81300	567
81400	583
81500	546
81600	627
81700	581
81800	584
81900	581
82000	583
82100	594
82200	581
82300	569
82400	598
82500	596
82600	560
82700	588
82800	586
82900	540
83000	572
83100	590
83200	615
83300	602
83400	567
83500	582
83600	556
83700	632
83800	583
83900	554
84000	590
84100	596
84200	547
84300	605
