"Time (ps)"	"Counts per bin"
0	36911
100	0
200	0
300	0
400	0
500	0
600	0
700	0
800	0
900	0
1000	0
1100	0
1200	0
1300	0
1400	0
1500	0
1600	0
1700	0
1800	0
1900	0
2000	0
2100	0
2200	0
2300	0
2400	0
2500	0
2600	0
2700	0
2800	0
2900	0
3000	0
3100	0
3200	0
3300	0
3400	0
3500	0
3600	0
3700	0
3800	0
3900	0
4000	0
4100	0
4200	0
4300	0
4400	0
4500	0
4600	0
4700	0
4800	0
4900	0
5000	0
5100	0
5200	0
5300	0
5400	0
5500	0
5600	0
5700	0
5800	0
5900	0
6000	0
6100	1
6200	1
6300	4
6400	6
6500	2
6600	3
6700	4
6800	4
6900	6
7000	0
7100	6
7200	9
7300	10
7400	7
7500	21
7600	12
7700	21
7800	7
7900	23
8000	25
8100	16
8200	26
8300	25
8400	25
8500	37
8600	43
8700	45
8800	32
8900	46
9000	53
9100	45
9200	59
9300	66
9400	71
9500	63
9600	64
9700	84
9800	71
9900	78
10000	88
10100	70
10200	83
10300	103
10400	92
10500	101
10600	104
10700	95
10800	100
10900	103
11000	117
11100	105
11200	113
11300	118
11400	120
11500	131
11600	125
11700	134
11800	119
11900	130
12000	137
12100	141
12200	147
12300	118
12400	123
12500	116
12600	140
12700	148
12800	133
12900	134
13000	148
13100	153
13200	131
13300	137
13400	121
13500	157
13600	131
13700	142
13800	143
13900	144
14000	162
14100	158
14200	137
14300	137
14400	156
14500	157
14600	146
14700	144
14800	136
14900	153
15000	145
15100	152
15200	133
15300	142
15400	136
15500	127
15600	135
15700	146
15800	119
15900	132
16000	148
16100	159
16200	146
16300	138
16400	153
16500	132
16600	138
16700	119
16800	132
16900	130
17000	137
17100	130
17200	155
17300	110
17400	143
17500	138
17600	117
17700	121
17800	112
17900	99
18000	112
18100	128
18200	121
18300	139
18400	112
18500	127
18600	117
18700	108
18800	130
18900	134
19000	121
19100	127
19200	114
19300	111
19400	109
19500	123
19600	108
19700	126
19800	122
19900	108
20000	132
20100	105
20200	134
20300	93
20400	119
20500	116
20600	107
20700	122
20800	102
20900	132
21000	96
21100	101
21200	111
21300	97
21400	105
21500	106
21600	105
21700	93
21800	113
21900	101
22000	90
22100	100
22200	100
22300	84
22400	113
22500	103
22600	96
22700	82
22800	99
22900	121
23000	94
23100	103
23200	82
23300	94
23400	82
23500	103
23600	110
23700	91
23800	90
23900	110
24000	89
24100	94
24200	107
24300	74
24400	93
24500	97
24600	104
24700	108
24800	83
24900	87
25000	115
25100	120
25200	119
25300	117
25400	131
25500	153
25600	146
25700	130
25800	125
25900	148
26000	146
26100	131
26200	132
26300	125
26400	128
26500	113
26600	138
26700	122
26800	138
26900	136
27000	118
27100	126
27200	135
27300	123
27400	121
27500	137
27600	140
27700	130
27800	115
27900	117
28000	119
28100	156
28200	131
28300	123
28400	121
28500	118
28600	131
28700	141
28800	129
28900	116
29000	130
29100	134
29200	114
29300	113
29400	107
29500	135
29600	113
29700	115
29800	111
29900	110
30000	124
30100	123
30200	123
30300	125
30400	121
30500	124
30600	116
30700	141
30800	108
30900	101
31000	140
31100	106
31200	131
31300	118
31400	114
31500	115
31600	104
31700	122
31800	118
31900	128
32000	129
32100	129
32200	108
32300	115
32400	106
32500	102
32600	114
32700	117
32800	98
32900	112
33000	118
33100	125
33200	102
33300	103
33400	97
33500	106
33600	107
33700	114
33800	103
33900	89
34000	120
34100	96
34200	100
34300	100
34400	106
34500	116
34600	95
34700	105
34800	98
34900	115
35000	97
35100	110
35200	91
35300	103
35400	97
35500	107
35600	106
35700	105
35800	102
35900	96
36000	90
36100	99
36200	95
36300	110
36400	103
36500	98
36600	96
36700	93
36800	96
36900	99
37000	98
37100	94
37200	101
37300	102
37400	105
37500	109
37600	94
37700	89
37800	77
37900	112
38000	90
38100	94
38200	81
38300	101
38400	107
38500	100
38600	85
38700	92
38800	80
38900	97
39000	94
39100	107
39200	92
39300	76
39400	102
39500	100
39600	102
39700	83
39800	101
39900	86
40000	92
40100	100
40200	82
40300	85
40400	84
40500	78
40600	76
40700	93
40800	86
40900	102
41000	77
41100	92
41200	92
41300	93
41400	102
41500	102
41600	96
41700	103
41800	88
41900	93
42000	86
42100	98
42200	74
42300	101
42400	86
42500	87
42600	88
42700	79
42800	73
42900	86
43000	88
43100	95
43200	90
43300	100
43400	97
43500	95
43600	94
43700	88
43800	82
43900	96
44000	91
44100	104
44200	75
44300	94
44400	88
44500	84
44600	108
44700	92
44800	91
44900	84
45000	85
45100	92
45200	104
45300	102
45400	89
45500	77
45600	111
45700	78
45800	92
45900	98
46000	82
46100	81
46200	85
46300	96
46400	100
46500	69
46600	83
46700	97
46800	95
46900	83
47000	88
47100	81
47200	101
47300	109
47400	82
47500	81
47600	112
47700	80
47800	84
47900	97
48000	85
48100	90
48200	80
48300	84
48400	75
48500	76
48600	82
48700	98
48800	87
48900	92
49000	89
49100	100
49200	67
49300	111
49400	87
49500	97
49600	90
49700	99
49800	84
49900	101
50000	77
50100	88
50200	83
50300	83
50400	98
50500	95
50600	85
50700	95
50800	69
50900	86
51000	99
51100	108
51200	90
51300	92
51400	92
51500	101
51600	71
51700	85
51800	85
51900	86
52000	99
52100	98
52200	89
52300	102
52400	81
52500	103
52600	86
52700	86
52800	96
52900	86
53000	72
53100	92
53200	84
53300	87
53400	65
53500	76
53600	82
53700	103
53800	86
53900	77
54000	96
54100	93
54200	93
54300	103
54400	86
54500	104
54600	110
54700	89
54800	99
54900	93
55000	104
55100	104
55200	102
55300	80
55400	121
55500	96
55600	84
55700	97
55800	95
55900	94
56000	96
56100	72
56200	105
56300	95
56400	96
56500	80
56600	88
56700	92
56800	94
56900	103
57000	87
57100	108
57200	89
57300	97
57400	92
57500	90
57600	92
57700	85
57800	80
57900	95
58000	92
58100	91
58200	115
58300	91
58400	95
58500	95
58600	96
58700	90
58800	89
58900	86
59000	91
59100	101
59200	91
59300	105
59400	97
59500	95
59600	93
59700	105
59800	103
59900	81
60000	129
60100	96
60200	75
60300	89
60400	83
60500	92
60600	104
60700	98
60800	88
60900	92
61000	92
61100	83
61200	88
61300	82
61400	106
61500	82
61600	103
61700	91
61800	94
61900	89
62000	103
62100	96
62200	92
62300	94
62400	92
62500	108
62600	89
62700	91
62800	105
62900	90
63000	92
63100	92
63200	85
63300	90
63400	92
63500	90
63600	106
63700	86
63800	105
63900	98
64000	64
64100	108
64200	83
64300	105
64400	115
64500	90
64600	79
64700	103
64800	99
64900	116
65000	90
65100	91
65200	95
65300	97
65400	96
65500	105
65600	97
65700	81
65800	106
65900	90
66000	86
66100	109
66200	86
66300	101
66400	103
66500	84
66600	95
66700	86
66800	93
66900	94
67000	92
67100	93
67200	103
67300	87
67400	93
67500	95
67600	93
67700	75
67800	91
67900	93
68000	102
68100	92
68200	111
68300	104
68400	96
68500	115
68600	109
68700	102
68800	89
68900	83
69000	90
69100	113
69200	96
69300	83
69400	101
69500	89
69600	103
69700	83
69800	85
69900	99
70000	100
70100	86
70200	93
70300	77
70400	85
70500	84
70600	78
70700	99
70800	104
70900	99
71000	83
71100	101
71200	114
71300	72
71400	86
71500	92
71600	81
71700	96
71800	90
71900	94
72000	98
72100	67
72200	97
72300	93
72400	91
72500	84
72600	86
72700	100
72800	84
72900	83
73000	95
73100	85
73200	105
73300	104
73400	80
73500	85
73600	79
73700	88
73800	107
73900	94
74000	91
74100	100
74200	98
74300	95
74400	93
74500	104
74600	85
74700	98
74800	98
74900	96
75000	100
75100	94
75200	95
75300	96
75400	102
75500	106
75600	93
75700	105
75800	94
75900	78
76000	103
76100	98
76200	85
76300	112
76400	80
76500	93
76600	100
76700	109
76800	113
76900	94
77000	95
77100	80
77200	84
77300	105
77400	82
77500	89
77600	83
77700	95
77800	97
