"Time differences (ps)"	"Normalized correlation g(2)"
-50000	1.417861133062068
-49900	1.4222159846074365
-49800	1.431853770814399
-49700	1.4614453440202209
-49600	1.5018526550805231
-49500	1.5671040372521063
-49400	1.678009969641116
-49300	1.7988392522728496
-49200	1.9513304473696789
-49100	2.146477770308435
-49000	2.412873320169773
-48900	2.7755039500828556
-48800	3.225374392921184
-48700	3.785972290626171
-48600	4.536149012572557
-48500	5.449382798938962
-48400	6.540879934629703
-48300	7.897630364038735
-48200	9.490006818455765
-48100	11.342996151009956
-48000	13.451208340526303
-47900	15.826672772011273
-47800	18.49459047162085
-47700	21.122315033196948
-47600	23.90399430555315
-47500	26.729579048407743
-47400	29.305866388042237
-47300	31.454878539168057
-47200	33.165407113381555
-47100	34.09798786317082
-47000	34.43531038041451
-46900	33.84786946334791
-46800	32.39499104040055
-46700	30.25857940235272
-46600	27.48907229702086
-46500	24.412583853245014
-46400	21.192849350030126
-46300	17.998922696547215
-46200	15.020561194560033
-46100	12.45648171745436
-46000	10.278806076238942
-45900	8.537436586163166
-45800	7.169085117801308
-45700	6.120172718943554
-45600	5.346258486524463
-45500	4.781769778832221
-45400	4.366523975330017
-45300	4.086706915787872
-45200	3.8889181255183187
-45100	3.732500424929764
-45000	3.626591863166587
-44900	3.5232533777252666
-44800	3.4734938444937637
-44700	3.39585612227101
-44600	3.3488808383881854
-44500	3.2928388963699216
-44400	3.251146547148691
-44300	3.1640852117457965
-44200	3.07673831230714
-44100	2.9720077021914806
-44000	2.848501256724479
-43900	2.743663560095409
-43800	2.6041298331212737
-43700	2.4205121581264026
-43600	2.2913658229531046
-43500	2.1154226814193335
-43400	1.9593976313799513
-43300	1.8100476406765025
-43200	1.6682294014162724
-43100	1.5615355385547502
-43000	1.4662999326281725
-42900	1.3888763834322402
-42800	1.298245497582322
-42700	1.2258550145166924
-42600	1.1436482677217492
-42500	1.0972441119104481
-42400	1.0174289639150105
-42300	0.958317208512307
-42200	0.9111277516026608
-42100	0.8625818655231459
-42000	0.8120727266977682
-41900	0.7770911323169413
-41800	0.7466071714993635
-41700	0.7115184906051258
-41600	0.6967048562499798
-41500	0.6693977953302526
-41400	0.6502293094297382
-41300	0.6290618752788909
-41200	0.6135700263388104
-41100	0.6082870916772162
