"Time differences (ps)"	"Normalized correlation g(2)"
-50000	1.330836225013103
-49900	1.3292313576932198
-49800	1.304757131065002
-49700	1.3392617784424896
-49600	1.3557116684712918
-49500	1.3661433060505324
-49400	1.3408666457623728
-49300	1.351699500171584
-49200	1.291115758845995
-49100	1.321207021093804
-49000	1.33444717648284
-48900	1.3813895455894223
-48800	1.3589214031110581
-48700	1.3248179725635412
-48600	1.3260216230534536
-48500	1.3404654289324018
-48400	1.3545080179813795
-48300	1.3408666457623728
-48200	1.313583901324359
-48100	1.3617299209208538
-48000	1.381790762419393
-47900	1.3071644320448266
-47800	1.3027510469151478
-47700	1.208063875042042
-47600	1.259018412448332
-47500	1.285498723226404
-47400	1.220902813601107
-47300	1.187200599883561
-47200	1.155103253485898
-47100	1.1743616613244958
-47000	1.175565311814408
-46900	1.1587142049556352
-46800	1.1719543603446712
-46700	1.1414618812668913
-46600	1.113376703168936
-46500	1.0901061270306303
-46400	1.1214010397683518
-46300	1.1085621012092866
-46200	1.0660331172323831
-46100	1.0981304636300462
-46000	1.088902476540718
-45900	1.0844890914110392
-45800	1.0403552401142526
-45700	1.0708477191920325
-45600	1.0572063469730257
-45500	1.0519905281834054
-45400	1.0439661915839897
-45300	1.0198931817857424
-45200	1.0628233825926168
-45100	1.0239053500854505
-45000	1.0387503727943694
-44900	1.0427625410940773
-44800	1.0395528064543111
-44700	1.0090603273765313
-44600	1.003844508586911
-44500	1.037947939134428
-44400	1.0399540232842819
-44300	1.0243065669154212
-44200	1.0383491559643987
-44100	1.0784708389614774
-44000	1.0712489360220034
-43900	1.0901061270306303
-43800	1.0126712788462684
-43700	0.9926104373477289
-43600	1.0367442886445155
-43500	1.0178870976358885
-43400	1.0576075638029965
-43300	1.0279175183851583
-43200	1.0162822303160055
-43100	1.056805130143055
-43000	1.007455460056648
-42900	1.0439661915839897
-42800	1.0078566768866188
-42700	1.0106651946964145
-42600	1.0259114342353044
-42500	1.0034432917569402
-42400	1.0704465023620617
-42300	1.024707783745392
-42200	1.0243065669154212
-42100	1.0371455054744865
-42000	1.047175926223756
-41900	1.0335345540047494
-41800	1.0483795767136683
-41700	1.0355406381546033
-41600	1.0275163015551874
-41500	1.0355406381546033
-41400	1.0122700620162974
-41300	1.041558890604165
-41200	1.0202943986157134
-41100	1.0311272530249245
-41000	0.9946165214975828
-40900	1.0042457254168817
-40800	1.015078579826093
-40700	1.0218992659355965
-40600	1.0383491559643987
-40500	1.0403552401142526
-40400	1.0371455054744865
-40300	1.0327321203448077
-40200	1.0367442886445155
-40100	0.9990299066272615
-40000	1.0335345540047494
-39900	0.996221388817466
-39800	1.015078579826093
-39700	0.9990299066272615
-39600	1.0182883144658594
-39500	1.0082578937165896
-39400	1.0134737125062099
-39300	1.0439661915839897
-39200	1.019090748125801
-39100	1.0239053500854505
-39000	1.0255102174053334
-38900	0.9869934017281379
-38800	0.9877958353880795
-38700	1.0138749293361806
-38600	1.0239053500854505
-38500	1.0343369876646908
-38400	1.0122700620162974
-38300	1.009461544206502
-38200	1.0006347739471446
-38100	0.9958201719874953
-38000	0.9990299066272615
-37900	1.0110664115263852
-37800	1.0447686252439314
-37700	0.9769629809788682
-37600	1.0331333371747784
-37500	1.0158810134860345
-37400	1.022701699595538
-37300	0.9837836670883716
-37200	0.9625191750999198
-37100	1.0331333371747784
-37000	1.0046469422468525
-36900	0.9753581136589851
-36800	1.0279175183851583
-36700	1.0158810134860345
-36600	0.9589082236301828
-36500	0.977364197808839
-36400	0.9516863206907086
-36300	0.9914067868578166
-36200	1.0138749293361806
-36100	0.9689386443794524
-36000	0.9468717187310591
-35900	0.9966226056474368
-35800	1.0214980491056256
-35700	0.9653276929097153
-35600	0.9998323402872031
-35500	0.9902031363679042
-35400	1.0194919649557717
-35300	0.9817775829385177
-35200	0.9480753692209715
-35100	1.0034432917569402
-35000	0.9990299066272615
-34900	0.9480753692209715
-34800	0.9805739324486052
-34700	0.9613155246100075
-34600	1.003844508586911
-34500	0.9536924048405625
-34400	0.9761605473189267
-34300	0.9689386443794524
-34200	0.9444644177512344
-34100	0.9970238224774076
-34000	0.9617167414399783
-33900	0.9926104373477289
-33800	0.9725495958491895
-33700	0.9853885344082548
-33600	0.9865921848981671
-33500	0.9645252592497738
-33400	1.0014372076070863
-33300	1.003844508586911
-33200	0.9488778028809131
-33100	0.9725495958491895
-33000	0.9581057899702412
-32900	0.9701422948693648
-32800	0.9597106572901243
-32700	0.98298123342843
-32600	0.9749568968290143
-32500	0.9617167414399783
-32400	0.9825800165984593
-32300	1.0014372076070863
-32200	0.9994311234572323
-32100	0.9861909680681963
-32000	0.9841848839183424
-31900	0.9805739324486052
-31800	0.9922092205177582
-31700	0.9869934017281379
-31600	1.0126712788462684
-31500	0.9918080036877873
-31400	0.9978262561373492
-31300	0.9745556799990435
-31200	0.9613155246100075
-31100	1.0267138678952459
-31000	1.0106651946964145
-30900	1.0034432917569402
-30800	1.007455460056648
-30700	0.9388473821316433
-30600	0.9942153046676121
-30500	0.9777654146388097
-30400	0.945266851411176
-30300	0.9613155246100075
-30200	0.9669325602295985
-30100	0.990604353197875
-30000	0.9845861007483132
-29900	0.9950177383275537
-29800	0.9865921848981671
-29700	0.9729508126791603
-29600	0.9560997058203873
-29500	1.0030420749269695
-29400	0.9922092205177582
-29300	0.9797714987886638
-29200	0.9809751492785761
-29100	1.0102639778664435
-29000	0.9817775829385177
-28900	1.030324819364983
-28800	0.9440632009212636
-28700	0.9958201719874953
-28600	0.9729508126791603
-28500	0.9657289097396862
-28400	1.0102639778664435
-28300	1.0078566768866188
-28200	1.0138749293361806
-28100	1.0431637579240483
-28000	1.077668405301536
-27900	1.1430667485867743
-27800	1.2393587877797634
-27700	1.3906175326787504
-27600	1.6393719672606388
-27500	2.0594459882400535
-27400	2.686146676654424
-27300	3.6025259163077035
-27200	4.32431499342515
-27100	4.89925871077329
-27000	4.778091228122111
-26900	4.162223394116952
-26800	3.440835533829476
-26700	2.790463052446829
-26600	2.2821213288738407
-26500	1.9972573795945814
-26400	1.6610376760790613
-26300	1.4989460767708631
-26200	1.3316386586730447
-26100	1.321207021093804
-26000	1.2277234997106106
-25900	1.2373527036299095
-25800	1.2293283670304938
-25700	1.2509940758489162
-25600	1.234544185820114
-25500	1.2566111114685072
-25400	1.2465806907192376
-25300	1.2337417521601723
-25200	1.1667385415550509
-25100	1.170349493024788
-25000	1.1442703990766867
-24900	1.1278205090478843
-24800	1.1137779199989069
-24700	1.0636258162525583
-24600	1.0636258162525583
-24500	1.037947939134428
-24400	1.04918201037361
-24300	1.019090748125801
-24200	0.9946165214975828
-24100	1.0331333371747784
-24000	0.9914067868578166
-23900	0.9938140878376412
-23800	1.035941854984574
-23700	0.9753581136589851
-23600	0.9677349938895401
-23500	0.9833824502584008
-23400	0.958507006800212
-23300	1.0090603273765313
