"Time differences (ps)"	"Normalized correlation g(2)"
-50000	1.6383346189557428
-49900	1.6399046569231177
-49800	1.6418672043823364
-49700	1.6371570904802117
-49600	1.627736862675962
-49500	1.654427508121336
-49400	1.5971211223121509
-49300	1.5696454578830894
-49200	1.6065413501164005
-49100	1.6206716918227748
-49000	1.6300919196270245
-48900	1.650109903711055
-48800	1.6222417297901497
-48700	1.6179241253798686
-48600	1.6434372423497114
-48500	1.6257743152167434
-48400	1.6536424891376484
-48300	1.6375495999720553
-48200	1.6752305111890538
-48100	1.6128215019859002
-48000	1.637942109463899
-47900	1.6489323752355236
-47800	1.5621877775380586
-47700	1.5900559514589636
-47600	1.5457023788806217
-47500	1.648147356251836
-47400	1.5429548124377157
-47300	1.5264694137802788
-47200	1.505666410712561
-47100	1.4895735215469679
-47000	1.4373697591317514
-46900	1.379278354338879
-46800	1.4020439048658153
-46700	1.339242386170818
-46600	1.3357098007442245
-46500	1.2897861901985077
-46400	1.2678056586552586
-46300	1.214031858272667
-46200	1.1900887792701993
-46100	1.136314978887608
-46000	1.1724258521372315
-45900	1.130427336509952
-45800	1.1500528111021386
-45700	1.1033441815727343
-45600	1.1425951307571076
-45500	1.1476977541510762
-45400	1.0809711405376414
-45300	1.0888213303745162
-45200	1.0978490486869221
-45100	1.1143344473443588
-45000	1.0609531564536112
-44900	1.0201321693018628
-44800	1.052317947633049
-44700	1.036225058467456
-44600	1.1221846371812336
-44500	1.0468228147472367
-44400	1.0660557798475796
-44300	1.0354400394837684
-44200	1.0856812544397663
-44100	1.0409351723695808
-44000	1.0739059696844544
-43900	1.021309697777394
-43800	1.0880363113908287
-43700	1.0601681374699237
-43600	1.0821486690131727
-43500	1.0476078337309243
-43400	1.062523194420986
-43300	1.058205590010705
-43200	1.0503554001738304
-43100	1.0217022072692379
-43000	1.0460377957635492
-42900	1.0503554001738304
-42800	1.0605606469617674
-42700	1.0409351723695808
-42600	1.0205246787937066
-42500	1.0252347926958314
-42400	1.0483928527146116
-42300	1.0754760076518293
-42200	1.0519254381412053
-42100	1.0570280615351737
-42000	1.0425052103369556
-41900	1.0660557798475796
-41800	1.053887985600424
-41700	1.0154220553997382
-41600	1.071550912733392
-41500	1.0146370364160506
-41400	1.064093232388361
-41300	1.034655020500081
-41200	1.0303374160898
-41100	1.0452527767798618
-41000	1.0103194320057696
-40900	1.046430305255393
-40800	1.0845037259642352
-40700	1.0499628906819867
-40600	1.0562430425514864
-40500	1.0731209507007669
-40400	1.0209171882855503
-40300	1.0162070743834255
-40200	1.0613456659454548
-40100	1.0833261974887038
-40000	1.0585980995025488
-39900	1.0091419035302382
-39800	1.046430305255393
-39700	1.0425052103369556
-39600	1.0079643750547072
-39500	1.036225058467456
-39400	1.0275898496468938
-39300	1.0385801154185184
-39200	1.052317947633049
-39100	1.0103194320057696
-39000	1.0366175679592997
-38900	1.021309697777394
-38800	1.0130669984486758
-38700	0.9926565048728015
-38600	1.02719734015505
-38500	1.0307299255816436
-38400	1.0511404191575178
-38300	1.0652707608638923
-38200	0.9848063150359269
-38100	1.0016842231852074
-38000	1.0401501533858932
-37900	1.0248422832039876
-37800	1.0060018275954885
-37700	1.0173846028589568
-37600	1.0067868465791758
-37500	0.9871613719869893
-37400	1.0158145648915817
-37300	1.0040392801362699
-37200	1.0114969604813007
-37100	1.009534413022082
-37000	1.0162070743834255
-36900	1.0299449065979562
-36800	1.012674488956832
-36700	0.9557606126394906
-36600	1.0205246787937066
-36500	1.0071793560710196
-36400	1.0114969604813007
