"Time differences (ps)"	"Normalized correlation g(2)"
-50000	3.692165693624996
-49900	4.217175536838624
-49800	4.853018046247846
-49700	5.6025097452468415
-49600	6.504390183678386
-49500	7.533162412921469
-49400	8.787404751772439
-49300	10.250514536012961
-49200	11.986876502180202
-49100	14.025347661891736
-49000	16.361134984108343
-48900	19.104873484261113
-48800	22.23976284736721
-48700	25.82702539773173
-48600	29.784043115792027
-48500	33.939057487194155
-48400	38.12925369467799
-48300	41.930423784926916
-48200	45.34607605901088
-48100	47.88223184374338
-48000	48.99174441028632
-47900	49.01402953398414
-47800	47.66397598703988
-47700	45.0318113434496
-47600	41.11086488991127
-47500	36.3614158442635
-47400	31.17644333903126
-47300	25.85687066317183
-47200	20.854280400885614
-47100	16.548458496166965
-47000	13.048755234477698
-46900	10.461902028649941
-46800	8.598252970142154
-46700	7.298550955455275
-46600	6.4876392813866754
-46500	5.86232167518729
-46400	5.4347536588741105
-46300	5.0899519001969615
-46200	4.813043179126922
-46100	4.573490452548128
-46000	4.414925126724831
-45900	4.279583765730749
-45800	4.159757989750226
-45700	4.078276462083471
-45600	3.9884936023075492
-45500	3.912447470664653
-45400	3.872670254308232
-45300	3.812930310736912
-45200	3.7262110378108018
-45100	3.6469036685535903
-45000	3.5499065558732745
-44900	3.4284501610855944
-44800	3.300323052995906
-44700	3.1548520903209956
-44600	3.0145200475231877
-44500	2.8819457972321603
-44400	2.7259499313474143
-44300	2.592239189160489
-44200	2.3898942189995656
-44100	2.2649789358330663
-44000	2.1566169041937733
-43900	2.0384217470204087
-43800	1.8938896254768918
-43700	1.7981772427658518
-43600	1.6916928933893465
-43500	1.5826390840742894
-43400	1.4919173831669743
-43300	1.3886448587136582
-43200	1.2909559683575786
-43100	1.202210775095303
-43000	1.1275976114950603
-42900	1.0758131111950242
-42800	1.028821641934209
-42700	1.0144919615076724
-42600	1.0082165497346718
-42500	0.9896373778713001
-42400	0.9766912527962911
-42300	0.9915150601340876
-42200	0.9990752018763639
-42100	1.0050047248114826
-42000	1.0006564079923956
-41900	0.9929974408678673
-41800	0.9886985367399063
-41700	0.9576179540216595
-41600	0.9300950850644838
-41500	0.8946661855271499
-41400	0.8651173962338088
-41300	0.8324556073995303
-41200	0.7866006300346129
-41100	0.74672458829594
-41000	0.7220182427329457
-40900	0.6879234858560136
-40800	0.6722102500779492
-40700	0.6310494783700007
-40600	0.6373743028341272
-40500	0.6158797821943222
-40400	0.6101479100237075
-40300	0.5980418006978403
-40200	0.5933475950408713
-40100	0.5979429753155883
-40000	0.5953241026859108
-39900	0.594829975774651
-39800	0.6143974014605424
-39700	0.6199316228666533
-39600	0.6272447011532996
-39500	0.6462685872368051
-39400	0.6778927095574379
-39300	0.6903447077211871
-39200	0.7226111950264575
-39100	0.7392632719359158
-39000	0.7808193451728722
-38900	0.8079469126010399
-38800	0.8471805893550749
-38700	0.8848330599930783
-38600	0.9306386246668696
-38500	0.9833619660982995
-38400	1.0013975983592853
-38300	1.0552080189954869
-38200	1.09360168000038
