"Time differences (ps)"	"Normalized correlation g(2)"
-50000	1.8096281291272776
-49900	1.9889803953737857
-49800	2.197725138278801
-49700	2.4371150052493835
-49600	2.7704086903420464
-49500	3.1999325387413293
-49400	3.7001414908246937
-49300	4.348789160644629
-49200	5.122522621540952
-49100	6.0412500198044325
-49000	7.226746578364228
-48900	8.719589125727593
-48800	10.477858711165425
-48700	12.67867073055448
-48600	15.293169556124992
-48500	18.332763226762683
-48400	21.81633092838824
-48300	25.75644387247965
-48200	29.737133645078316
-48100	33.856956754675394
-48000	37.74419008322593
-47900	41.08522440489105
-47800	44.051582939623145
-47700	46.025531566112214
-47600	46.83657602477596
-47500	46.24550539827337
-47400	44.30166504696113
-47300	40.84359766755072
-47200	36.36493581323844
-47100	31.109185192475213
-47000	25.633684426587802
-46900	20.441908298399408
-46800	15.963470131124101
-46700	12.436059770251457
-46600	9.794002701725633
-46500	7.882954870033917
-46400	6.672897474814272
-46300	5.8228419969021
-46200	5.258345390392137
-46100	4.848148101987489
-46000	4.534180976889461
-45900	4.308928130655695
-45800	4.132931169963811
-45700	4.004669022962379
-45600	3.9047703922493704
-45500	3.8244667459753665
-45400	3.765323893399192
-45300	3.768231824879866
-45200	3.722375982300003
-45100	3.656298831577605
-45000	3.6520487778750814
-44900	3.607579794924463
-44800	3.5666450671580487
-44700	3.458022642003017
-44600	3.3685030898056456
-44500	3.270438692795831
-44400	3.1338553880189317
-44300	2.9932904539838785
-44200	2.838141125138059
-44100	2.703571003693934
-44000	2.532539895222894
-43900	2.3942118315575898
-43800	2.2465783871541283
-43700	2.113797762005803
-43600	1.9780197305620135
-43500	1.845373317635873
-43400	1.7282507850757938
-43300	1.631304823250854
-43200	1.5114085714322854
-43100	1.3884254385034625
-43000	1.2608790900203508
-42900	1.1560593444938931
-42800	1.0709687956286253
-42700	1.0044442708322776
-42600	0.941856637886689
-42500	0.9059324997485134
-42400	0.8667872682778986
-42300	0.8451791005061193
-42200	0.8496081038382232
-42100	0.8455369997652792
-42000	0.8375737412489713
-41900	0.8358289823605668
-41800	0.8352473960644319
-41700	0.8337263242130023
-41600	0.8225867097716502
-41500	0.8012917038516357
-41400	0.7791466871911166
-41300	0.7547648001608479
-41200	0.7319039849820089
-41100	0.7035404686935863
-41000	0.6820665131439919
-40900	0.6411317853775775
