"Time (ps)"	"Counts per bin"
0	77668
100	0
200	0
300	0
400	0
500	0
600	0
700	0
800	0
900	0
1000	0
1100	0
1200	0
1300	0
1400	0
1500	0
1600	0
1700	0
1800	0
1900	0
2000	0
2100	0
2200	0
2300	0
2400	0
2500	0
2600	0
2700	0
2800	0
2900	0
3000	0
3100	0
3200	0
3300	0
3400	0
3500	0
3600	0
3700	0
3800	0
3900	0
4000	0
4100	0
4200	0
4300	0
4400	0
4500	0
4600	0
4700	0
4800	0
4900	0
5000	0
5100	0
5200	0
5300	0
5400	0
5500	0
5600	0
5700	0
5800	0
5900	2
6000	4
6100	5
6200	5
6300	4
6400	4
6500	11
6600	13
6700	15
6800	16
6900	20
7000	14
7100	20
7200	25
7300	18
7400	21
7500	34
7600	32
7700	34
7800	44
7900	30
8000	33
8100	52
8200	50
8300	46
8400	55
8500	60
8600	64
8700	70
8800	80
8900	73
9000	88
9100	84
9200	106
9300	85
9400	99
9500	118
9600	105
9700	123
9800	110
9900	138
10000	136
10100	125
10200	134
10300	157
10400	175
10500	159
10600	147
10700	200
10800	153
10900	159
11000	185
11100	179
11200	177
11300	192
11400	217
11500	211
11600	219
11700	207
11800	238
11900	226
12000	197
12100	237
12200	220
12300	241
12400	240
12500	241
12600	257
12700	248
12800	253
12900	236
13000	262
13100	258
13200	266
13300	269
13400	263
13500	268
13600	310
13700	265
13800	274
13900	270
14000	234
14100	309
14200	276
14300	267
14400	267
14500	276
14600	252
14700	289
14800	289
14900	283
15000	286
15100	258
15200	251
15300	262
15400	286
15500	293
15600	239
15700	264
15800	250
15900	290
16000	301
16100	284
16200	274
16300	246
16400	261
16500	281
16600	320
16700	287
16800	288
16900	301
17000	293
17100	310
17200	289
17300	268
17400	301
17500	313
17600	276
17700	320
17800	283
17900	291
18000	279
18100	256
18200	285
18300	319
18400	271
18500	260
18600	258
18700	283
18800	299
18900	266
19000	258
19100	279
19200	249
19300	280
19400	263
19500	286
19600	275
19700	273
19800	287
19900	285
20000	268
20100	295
20200	235
20300	251
20400	276
20500	250
20600	255
20700	251
20800	263
20900	242
21000	273
21100	242
21200	248
21300	264
21400	259
21500	241
21600	257
21700	235
21800	276
21900	290
22000	267
22100	264
22200	260
22300	242
22400	257
22500	268
22600	234
22700	262
22800	231
22900	234
23000	290
23100	255
23200	251
23300	235
23400	246
23500	235
23600	268
23700	262
23800	238
23900	241
24000	245
24100	253
24200	244
24300	255
24400	249
24500	277
24600	244
24700	241
24800	259
24900	277
25000	243
25100	249
25200	270
25300	274
25400	281
25500	301
25600	302
25700	298
25800	274
25900	260
26000	283
26100	292
26200	293
26300	275
26400	279
26500	260
26600	271
26700	293
26800	264
26900	259
27000	287
27100	288
27200	269
27300	264
27400	277
27500	286
27600	225
27700	271
27800	259
27900	289
28000	294
28100	274
28200	240
28300	258
28400	261
28500	246
28600	243
28700	237
28800	278
28900	246
29000	269
29100	244
29200	253
29300	263
29400	257
29500	270
29600	266
29700	263
29800	267
29900	261
30000	263
30100	271
30200	272
30300	257
30400	264
