"Time differences (ps)"	"Normalized correlation g(2)"
-50000	42.76427565068073
-49900	35.41416577321998
-49800	30.06863131688489
-49700	47.44161829997393
-49600	34.077782159136206
-49500	40.091508422513186
-49400	36.75054938730375
-49300	30.736823123926776
-49200	36.08235758026186
-49100	40.75970022955507
-49000	38.08693300138753
-48900	39.4233166154713
-48800	34.74597396617809
-48700	30.736823123926776
-48600	38.08693300138753
-48500	46.10523468589016
-48400	41.42789203659696
-48300	43.432467457722616
-48200	35.41416577321998
-48100	37.41874119434564
-48000	38.755124808429414
-47900	33.40959035209432
-47800	46.10523468589016
-47700	33.40959035209432
-47600	30.736823123926776
-47500	46.10523468589016
-47400	38.08693300138753
-47300	42.76427565068073
-47200	44.76885107180639
-47100	32.741398545052434
-47000	35.41416577321998
-46900	38.755124808429414
-46800	28.732247702801114
-46700	34.74597396617809
-46600	37.41874119434564
-46500	39.4233166154713
-46400	39.4233166154713
-46300	38.08693300138753
-46200	38.755124808429414
-46100	49.4461937210996
-46000	46.773426492932046
-45900	48.77800191405771
-45800	32.741398545052434
-45700	39.4233166154713
-45600	29.400439509843004
-45500	33.40959035209432
-45400	27.395864088717342
-45300	34.077782159136206
-45200	35.41416577321998
-45100	29.400439509843004
-45000	32.741398545052434
-44900	28.732247702801114
-44800	32.07320673801055
-44700	25.391288667591684
-44600	28.06405589575923
-44500	18.70937059717282
-44400	21.382137825340365
-44300	24.7230968605498
-44200	16.036603369005274
-44100	18.04117879013093
-44000	14.700219754921502
-43900	10.022877105628297
-43800	8.018301684502637
-43700	12.027452526753954
-43600	6.681918070418864
-43500	4.677342649293205
-43400	9.35468529858641
-43300	5.345534456335091
-43200	2.0045754211256592
-43100	7.350109877460751
-43000	5.345534456335091
-42900	4.0091508422513185
-42800	2.0045754211256592
-42700	4.0091508422513185
-42600	1.3363836140837728
-42500	2.6727672281675456
-42400	1.3363836140837728
-42300	0.6681918070418864
-42200	0.6681918070418864
-42100	2.6727672281675456
-42000	0.6681918070418864
-41900	1.3363836140837728
-41800	2.0045754211256592
-41700	0.6681918070418864
-41600	0
-41500	0.6681918070418864
-41400	1.3363836140837728
-41300	0
-41200	0.6681918070418864
-41100	0
-41000	0.6681918070418864
-40900	0
-40800	0
-40700	0
-40600	0
-40500	0
-40400	0.6681918070418864
-40300	0
-40200	0
-40100	0
-40000	0
-39900	0
-39800	0
-39700	0
-39600	0
-39500	1.3363836140837728
-39400	0
-39300	0
-39200	0
-39100	0
