"Time differences (ps)"	"Normalized correlation g(2)"
-50000	3.9402189584644316
-49900	4.436046280615443
-49800	5.049609833485299
-49700	5.853129263752054
-49600	6.796536328970839
-49500	7.985429504116286
-49400	9.536331244332821
-49300	11.48990303136355
-49200	13.640713349237705
-49100	16.543154191572114
-49000	20.06279991349964
-48900	24.373523866056107
-48800	29.59033128491791
-48700	36.12620930928182
-48600	43.20798289824161
-48500	51.96446333600889
-48400	61.61246193318845
-48300	72.0827934820383
-48200	82.78010106330488
-48100	93.59059321688623
-48000	104.05485588786397
-47900	111.6051468485503
-47800	117.83181554533044
-47700	120.68934669141127
-47600	120.35889629127513
-47500	117.21703821688617
-47400	109.88613719127645
-47300	100.15742251839788
-47200	88.76067676237115
-47100	75.85581485512623
-47000	62.92667743639288
-46900	50.84930702700952
-46800	40.212991668357596
-46700	30.845375228869305
-46600	23.806387228907855
-46500	18.082525063831646
-46400	13.993315153607028
-46300	11.157328523972174
-46200	9.164612474666367
-46100	7.825818016079914
-46000	6.839625361862787
-45900	6.356239239349592
-45800	5.944769319620845
-45700	5.725379384544235
-45600	5.608856929399812
-45500	5.527230522019994
-45400	5.518734092999046
-45300	5.515699654062994
-45200	5.398873755024964
-45100	5.479286386830362
-45000	5.434983578363992
-44900	5.37156380460049
-44800	5.253827573881646
-44700	5.1582427473959855
-44600	5.025637765890482
-44500	4.8538885221099
-44400	4.671215298159527
-44300	4.54467919452613
-44200	4.373233394639152
-44100	4.108933763308961
-44000	3.984825210824406
-43900	3.71324292604769
-43800	3.599148022052108
-43700	3.4073714812935774
-43600	3.2814422654473905
-43500	3.069638427710912
-43400	2.988012020331094
-43300	2.910330383568145
-43200	2.8378072929964855
-43100	2.6475479717059813
-43000	2.575328325027927
-42900	2.424516709906108
-42800	2.2761326459331306
-42700	2.2108922088079974
-42600	2.0600805936861786
-42500	2.0060675806244403
-42400	1.9171585197980963
-42300	1.8115600448234621
-42200	1.6828998339348278
-42100	1.5939907731084835
-42000	1.5126678096222712
-41900	1.4456067091355065
-41800	1.3624630822876624
-41700	1.3048087425026613
-41600	1.192231057975106
-41500	1.174327868252395
-41400	1.0993772265318933
-41300	1.0232128092369706
-41200	1.0010614050037858
-41100	0.9816409958130486
-41000	0.911242012496626
-40900	0.9197384415175736
-40800	0.8523738971372036
-40700	0.8378085902441506
-40600	0.7953264451394128
-40500	0.7765129237358861
-40400	0.7628579485236489
-40300	0.7431340954393063
-40200	0.722499910674148
-40100	0.760733841268412
-40000	0.7361548858863851
-39900	0.7312997835887008
-39800	0.7589131779067804
-39700	0.7516305244602539
-39600	0.7540580756090961
-39500	0.7655889435660963
-39400	0.775299148161465
-39300	0.7765129237358861
-39200	0.8453946875842824
-39100	0.8247605028191239
-39000	0.8284018295423873
-38900	0.8760425208384146
-38800	0.8851458376465727
-38700	0.9164005586879156
-38600	0.9288417583257316
-38500	0.9379450751338897
-38400	0.9992407416421543
-38300	1.0350471210875762
-38200	1.0511296474486556
-38100	1.0659983982353136
-38000	1.0936117925533932
-37900	1.062963959299261
-37800	1.08997046583013
-37700	1.0917911291917617
-37600	1.1027151093615513
-37500	1.0981634509574723
-37400	1.1218320746586834
-37300	1.1060529921912092
-37200	1.0420263306404973
-37100	1.0702466127457875
-37000	1.0019717366846017
-36900	0.9959028588124963
-36800	0.9864960981107329
-36700	0.9670756889199956
-36600	0.9343037484106265
-36500	0.877559740306441
-36400	0.8781666280936515
-36300	0.8672426479238619
-36200	0.8702770868599145
-36100	0.903352471262889
-36000	0.938248519027495
-35900	0.9901374248339961
-35800	1.0778327100859193
-35700	1.1891966190390533
-35600	1.2875124405671607
-35500	1.439537831263401
-35400	1.5669842665776146
-35300	1.8385665513543312
-35200	2.064025364303047
-35100	2.395386096120002
-35000	2.6678787125775343
-34900	3.0256390631381476
-34800	3.4152610225273143
-34700	3.9132124519335627
-34600	4.4278532954881005
-34500	4.877253701917505
-34400	5.335757425155069
-34300	5.812467782008948
-34200	6.334694722903618
-34100	6.87725240466984
-34000	7.3739900585016676
-33900	7.8082182702508085
-33800	8.358362049357163
-33700	8.890602638740807
-33600	9.208004951451919
-33500	9.793348222216485
-33400	10.15292923613873
-33300	10.6520944411194
-33200	11.158542299546596
-33100	11.812160446372348
-33000	12.373228205648491
-32900	12.959178364200268
-32800	13.722946644404733
-32700	14.36715803052872
-32600	14.950680637931656
-32500	15.746310526964674
-32400	16.49460316859527
-32300	17.045353835488836
-32200	17.642531418104006
-32100	18.072511415342674
-32000	18.690323182723002
-31900	18.798652652740085
-31800	19.02562868515683
-31700	19.06537983521912
-31600	19.137902925790776
-31500	19.157930222768723
-31400	18.971615672095087
-31300	18.621744862768214
-31200	18.209668055252255
-31100	17.9013690593493
-31000	17.484133705642055
-30900	17.023505875149255
-30800	16.592918990123376
-30700	16.022747914039073
-30600	15.563333859120696
-30500	15.112416233223264
-30400	14.361392596550221
-30300	13.805179939571762
-30200	13.187064728297825
-30100	12.625996969021681
-30000	11.801236466202557
-29900	11.254127126032255
-29800	10.566826707016318
-29700	9.875278073489909
