"Time (ps)"	"Counts per bin"
0	88845
100	0
200	0
300	0
400	0
500	0
600	0
700	0
800	0
900	0
1000	0
1100	0
1200	0
1300	0
1400	0
1500	0
1600	0
1700	0
1800	0
1900	0
2000	0
2100	0
2200	0
2300	0
2400	0
2500	0
2600	0
2700	0
2800	0
2900	0
3000	0
3100	0
3200	0
3300	0
3400	0
3500	0
3600	0
3700	0
3800	0
3900	0
4000	0
4100	0
4200	0
4300	0
4400	0
4500	0
4600	0
4700	0
4800	0
4900	0
5000	0
5100	0
5200	0
5300	0
5400	0
5500	0
5600	0
5700	0
5800	0
5900	4
6000	3
6100	5
6200	8
6300	5
6400	11
6500	11
6600	14
6700	10
6800	12
6900	15
7000	21
7100	22
7200	26
7300	14
7400	28
7500	24
7600	31
7700	41
7800	31
7900	41
8000	49
8100	54
8200	60
8300	44
8400	60
8500	53
8600	59
8700	67
8800	70
8900	71
9000	76
9100	71
9200	97
9300	94
9400	103
9500	113
9600	114
9700	113
9800	127
9900	144
10000	126
10100	156
10200	119
10300	150
10400	160
10500	152
10600	174
10700	163
10800	205
10900	169
11000	172
11100	194
11200	190
11300	187
11400	213
11500	216
11600	247
11700	208
11800	254
11900	232
12000	244
12100	236
12200	247
12300	222
12400	273
12500	226
12600	222
12700	278
12800	267
12900	268
13000	242
13100	284
13200	258
13300	294
13400	251
13500	273
13600	276
13700	260
13800	286
13900	279
14000	286
14100	283
14200	286
14300	252
14400	262
14500	289
14600	285
14700	294
14800	290
14900	325
15000	274
15100	300
15200	276
15300	318
15400	299
15500	314
15600	278
15700	337
15800	303
15900	304
16000	290
16100	298
16200	314
16300	318
16400	317
16500	317
16600	300
16700	287
16800	294
16900	288
17000	315
17100	311
17200	280
17300	290
17400	331
17500	321
17600	287
17700	306
17800	332
17900	294
18000	327
18100	291
18200	282
18300	292
18400	283
18500	305
18600	335
18700	302
18800	263
18900	278
19000	299
19100	302
19200	316
19300	323
19400	287
19500	296
19600	308
19700	274
19800	278
19900	280
20000	267
20100	297
20200	275
20300	284
20400	294
20500	291
20600	283
20700	309
20800	306
20900	291
21000	313
21100	266
21200	296
21300	318
21400	291
21500	319
21600	264
21700	287
21800	313
21900	304
22000	328
22100	303
22200	342
22300	287
22400	256
22500	293
22600	307
22700	293
22800	302
22900	287
23000	289
23100	285
23200	292
23300	306
23400	269
23500	279
23600	312
23700	281
23800	297
23900	319
24000	270
24100	270
24200	285
24300	292
24400	300
24500	283
24600	275
24700	326
24800	285
24900	267
25000	271
25100	273
25200	272
25300	289
25400	284
25500	305
25600	288
25700	309
25800	327
25900	299
26000	324
26100	290
26200	323
26300	286
26400	320
26500	308
26600	327
26700	282
26800	288
26900	316
27000	294
27100	309
27200	303
27300	302
27400	294
27500	295
27600	293
27700	299
27800	293
27900	296
28000	293
28100	303
28200	330
28300	296
28400	284
28500	263
28600	356
28700	320
28800	312
28900	322
29000	278
29100	318
29200	289
29300	304
29400	285
29500	307
29600	333
29700	287
29800	298
29900	290
30000	297
30100	306
30200	275
30300	312
30400	281
30500	295
30600	328
30700	298
30800	282
30900	305
31000	301
31100	253
31200	302
31300	308
31400	319
31500	328
31600	305
31700	305
31800	281
31900	291
32000	320
32100	279
32200	299
32300	310
32400	284
32500	273
32600	281
32700	276
32800	281
32900	297
33000	300
33100	264
33200	336
33300	290
33400	272
33500	314
33600	312
33700	295
33800	269
33900	270
34000	285
34100	320
34200	304
34300	304
34400	300
34500	293
34600	283
34700	305
34800	286
34900	282
35000	283
35100	270
35200	312
35300	273
35400	309
35500	292
35600	291
35700	307
35800	280
35900	320
36000	297
36100	293
36200	262
36300	299
36400	309
36500	318
36600	263
36700	294
36800	295
36900	313
37000	299
37100	279
37200	254
37300	323
37400	277
37500	257
37600	263
37700	298
37800	291
37900	287
38000	284
38100	287
38200	303
38300	294
38400	303
38500	314
38600	308
38700	310
38800	307
38900	299
39000	306
39100	317
39200	309
39300	290
39400	295
39500	282
39600	300
39700	292
39800	302
39900	310
40000	276
40100	295
40200	296
40300	305
40400	325
40500	307
40600	300
40700	324
40800	294
40900	312
41000	260
41100	292
41200	264
41300	274
41400	301
41500	307
41600	275
41700	301
41800	294
41900	277
42000	312
42100	286
42200	313
42300	307
42400	248
42500	286
42600	302
42700	271
42800	294
42900	261
43000	285
43100	302
43200	273
43300	304
43400	316
43500	277
43600	285
43700	294
43800	287
43900	268
44000	277
44100	305
44200	287
44300	288
44400	296
44500	308
44600	287
44700	283
44800	273
44900	295
45000	301
45100	275
45200	293
45300	284
45400	314
45500	274
45600	302
45700	302
45800	264
45900	279
46000	300
46100	276
46200	316
46300	284
46400	321
46500	295
46600	307
46700	303
46800	279
46900	316
47000	276
47100	306
47200	284
47300	284
47400	296
47500	297
47600	263
47700	291
47800	278
47900	289
48000	287
48100	303
48200	320
48300	280
48400	308
48500	307
48600	278
48700	295
48800	272
48900	289
49000	323
49100	294
49200	273
49300	300
49400	297
49500	291
49600	317
49700	267
49800	279
49900	314
50000	292
50100	282
50200	305
50300	300
50400	284
50500	281
50600	291
50700	305
50800	284
50900	275
51000	270
51100	288
51200	282
51300	269
51400	308
51500	284
51600	280
51700	299
51800	308
51900	269
52000	285
52100	301
52200	282
52300	312
52400	304
52500	307
52600	295
52700	272
52800	290
52900	309
53000	262
53100	295
53200	301
53300	303
53400	279
53500	312
53600	296
53700	285
53800	328
53900	313
54000	295
54100	304
54200	294
54300	303
54400	295
54500	342
54600	317
54700	299
54800	284
54900	284
55000	302
55100	313
55200	282
55300	311
55400	290
55500	276
55600	299
55700	310
55800	311
55900	305
56000	283
56100	296
56200	263
56300	301
56400	300
56500	310
56600	304
56700	293
56800	319
56900	294
57000	305
57100	291
57200	267
57300	301
57400	300
57500	313
57600	273
57700	309
57800	318
57900	300
58000	304
58100	271
58200	297
58300	303
58400	320
58500	300
58600	281
58700	311
58800	313
58900	275
59000	299
59100	306
59200	303
59300	296
59400	280
59500	316
59600	284
59700	276
59800	288
59900	297
60000	282
60100	296
60200	283
60300	263
60400	283
60500	287
60600	321
60700	265
60800	296
60900	296
61000	255
61100	305
61200	284
61300	281
61400	303
61500	313
61600	280
61700	296
61800	301
61900	283
62000	310
62100	289
62200	291
62300	294
62400	290
62500	269
62600	312
62700	305
62800	285
62900	300
63000	286
63100	298
63200	303
63300	279
63400	305
63500	284
63600	282
63700	295
63800	306
63900	316
64000	285
64100	287
64200	289
64300	305
64400	304
64500	293
64600	299
64700	250
64800	289
64900	305
65000	331
65100	312
65200	306
65300	322
65400	298
65500	280
65600	319
65700	306
65800	293
65900	288
66000	309
66100	295
66200	277
66300	314
66400	338
66500	312
66600	298
66700	306
66800	288
66900	288
67000	270
67100	300
67200	304
67300	295
67400	286
67500	323
67600	311
67700	282
67800	282
67900	282
68000	314
