"Time (ps)"	"Counts per bin"
0	13150345
100	0
200	0
300	0
400	0
500	0
600	0
700	0
800	0
900	0
1000	0
1100	0
1200	0
1300	0
1400	0
1500	0
1600	0
1700	0
1800	0
1900	0
2000	0
2100	0
2200	0
2300	0
2400	0
2500	0
2600	0
2700	0
2800	0
2900	0
3000	0
3100	0
3200	0
3300	0
3400	0
3500	0
3600	0
3700	0
3800	0
3900	0
4000	0
4100	0
4200	0
4300	0
4400	0
4500	0
4600	0
4700	0
4800	0
4900	0
5000	0
5100	0
5200	0
5300	0
5400	0
5500	0
5600	0
5700	0
5800	0
5900	0
6000	0
6100	0
6200	0
6300	0
6400	0
6500	0
6600	0
6700	0
6800	0
6900	0
7000	0
7100	0
7200	0
7300	0
7400	0
7500	0
7600	0
7700	0
7800	0
7900	0
8000	0
8100	0
8200	0
8300	0
8400	0
8500	0
8600	0
8700	0
8800	0
8900	0
9000	0
9100	0
9200	0
9300	0
9400	0
9500	0
9600	0
9700	0
9800	0
9900	0
10000	0
10100	0
10200	0
10300	0
10400	0
10500	0
10600	0
10700	0
10800	0
10900	0
11000	0
11100	0
11200	0
11300	0
11400	0
11500	0
11600	0
11700	0
11800	0
11900	0
12000	0
12100	0
12200	0
12300	0
12400	0
12500	0
12600	0
12700	0
12800	0
12900	0
13000	0
13100	0
13200	0
13300	0
13400	0
13500	0
13600	0
13700	0
13800	0
13900	0
14000	0
14100	0
14200	0
14300	0
14400	0
14500	0
14600	0
14700	0
14800	0
14900	0
15000	0
15100	0
15200	0
15300	0
15400	0
15500	0
15600	0
15700	0
15800	0
15900	0
16000	0
16100	0
16200	0
16300	0
16400	0
16500	0
16600	0
16700	0
16800	0
16900	0
17000	0
17100	0
17200	0
17300	0
17400	0
17500	0
17600	0
17700	0
17800	0
17900	0
18000	0
18100	0
18200	0
18300	0
18400	0
18500	0
18600	1
18700	0
18800	1
18900	1
19000	1
19100	2
19200	0
19300	1
19400	1
19500	3
19600	1
19700	2
19800	2
19900	1
20000	1
20100	4
20200	5
20300	7
20400	5
20500	9
20600	14
20700	12
20800	11
20900	36
21000	37
21100	50
21200	66
21300	89
21400	106
21500	154
21600	155
21700	191
21800	240
21900	271
22000	312
22100	312
22200	362
22300	407
22400	413
22500	428
22600	474
22700	432
22800	480
22900	503
23000	494
23100	513
23200	498
23300	536
23400	572
23500	583
23600	557
23700	552
23800	537
23900	595
24000	549
24100	572
24200	543
24300	554
24400	582
24500	557
24600	562
24700	538
24800	564
24900	570
25000	574
25100	567
25200	560
25300	522
25400	595
25500	571
25600	580
25700	544
25800	551
25900	540
26000	541
26100	562
26200	576
26300	553
26400	667
26500	642
26600	632
26700	656
26800	654
26900	604
27000	632
27100	580
27200	591
27300	590
27400	532
27500	579
27600	586
27700	534
27800	542
27900	608
28000	564
28100	569
28200	546
28300	571
28400	619
28500	570
28600	524
28700	632
28800	521
28900	581
29000	557
29100	531
29200	550
29300	527
29400	557
29500	530
29600	534
29700	561
29800	574
29900	530
30000	558
30100	536
30200	559
30300	557
30400	560
30500	541
30600	535
30700	527
30800	556
30900	519
31000	533
31100	550
31200	521
31300	558
31400	539
31500	520
31600	522
31700	573
31800	581
31900	613
32000	644
32100	578
32200	557
32300	563
32400	617
32500	567
32600	559
32700	623
32800	555
32900	569
33000	557
33100	579
33200	573
33300	584
33400	562
33500	608
33600	612
33700	555
33800	558
33900	579
34000	544
34100	549
34200	572
34300	543
34400	578
34500	533
34600	560
34700	557
34800	594
34900	523
35000	558
35100	497
35200	571
35300	576
35400	525
35500	606
35600	575
35700	565
35800	559
35900	598
36000	590
36100	526
36200	569
36300	598
36400	619
36500	616
36600	568
36700	570
36800	590
36900	594
37000	558
37100	581
37200	569
37300	570
37400	559
37500	570
37600	572
37700	592
37800	536
37900	552
38000	580
38100	595
38200	585
38300	587
38400	603
38500	593
38600	567
38700	555
38800	619
38900	572
39000	522
39100	538
39200	557
39300	558
39400	588
39500	589
39600	548
39700	604
39800	545
39900	622
40000	593
40100	570
40200	573
40300	621
40400	583
40500	581
40600	559
40700	550
40800	576
40900	583
41000	584
41100	591
41200	607
41300	556
41400	592
41500	583
41600	610
41700	583
41800	606
41900	577
42000	580
42100	587
42200	563
42300	559
42400	537
42500	619
42600	610
42700	616
42800	576
42900	569
43000	611
43100	612
43200	599
43300	538
43400	558
43500	605
43600	590
43700	579
43800	638
43900	588
44000	622
44100	600
44200	534
44300	557
44400	560
44500	553
44600	571
44700	603
44800	602
44900	604
45000	537
45100	591
45200	608
45300	533
45400	556
45500	576
45600	583
45700	586
45800	592
45900	552
46000	584
46100	587
46200	592
46300	615
46400	586
46500	612
46600	535
46700	586
46800	562
46900	551
47000	571
47100	565
47200	633
47300	600
47400	573
47500	563
47600	578
47700	560
47800	605
47900	593
48000	579
48100	566
48200	597
48300	607
48400	565
48500	590
48600	597
48700	583
48800	616
48900	565
49000	567
49100	571
49200	571
49300	583
49400	578
49500	589
49600	648
49700	564
49800	550
49900	564
50000	541
50100	562
50200	573
50300	548
50400	546
50500	593
50600	579
50700	561
50800	563
50900	584
51000	579
51100	567
51200	596
51300	561
51400	593
51500	573
51600	549
51700	575
51800	554
51900	582
52000	578
52100	531
52200	616
52300	579
52400	525
52500	573
52600	548
52700	575
52800	569
52900	599
53000	605
53100	579
53200	523
53300	571
53400	590
53500	595
53600	554
53700	545
53800	557
53900	585
54000	606
54100	670
54200	561
54300	574
54400	555
54500	540
54600	591
54700	559
54800	568
54900	540
55000	591
55100	566
55200	606
55300	541
55400	577
55500	599
55600	609
55700	540
55800	574
55900	564
56000	561
56100	604
56200	558
56300	599
56400	582
56500	573
56600	646
56700	580
56800	594
56900	584
57000	597
57100	552
57200	568
57300	575
57400	579
57500	577
57600	594
57700	582
57800	577
57900	584
58000	607
58100	595
58200	620
58300	580
58400	607
58500	563
58600	590
58700	601
58800	554
58900	596
59000	590
59100	538
59200	570
59300	569
59400	571
59500	599
59600	556
59700	595
59800	581
59900	590
60000	563
60100	578
60200	548
60300	553
60400	551
60500	555
60600	605
60700	609
60800	629
60900	615
61000	573
61100	565
61200	566
61300	603
61400	560
61500	552
61600	541
61700	606
61800	573
61900	593
62000	621
62100	581
62200	568
62300	571
62400	546
62500	549
62600	600
62700	577
62800	570
62900	566
63000	579
63100	566
63200	524
63300	608
63400	588
63500	551
63600	573
63700	568
63800	534
63900	529
64000	559
64100	594
64200	567
64300	576
64400	580
64500	560
64600	568
64700	558
64800	562
64900	568
65000	632
65100	585
65200	572
65300	567
65400	556
65500	592
65600	599
65700	573
65800	568
65900	588
66000	584
66100	578
66200	606
66300	596
66400	627
66500	615
66600	582
66700	575
66800	618
66900	570
67000	583
67100	587
67200	579
67300	590
67400	621
67500	609
67600	542
67700	579
67800	576
67900	560
68000	584
68100	603
68200	618
68300	610
68400	593
68500	546
68600	548
68700	562
68800	552
68900	556
69000	571
69100	544
69200	568
69300	594
69400	584
69500	576
69600	583
69700	567
69800	559
69900	616
70000	556
70100	567
70200	548
70300	538
70400	571
70500	564
70600	602
70700	580
70800	592
70900	548
71000	603
71100	565
71200	542
71300	531
71400	562
71500	574
71600	614
71700	558
71800	566
71900	614
72000	583
72100	602
72200	592
72300	626
72400	588
72500	548
72600	581
72700	575
72800	534
72900	567
73000	574
73100	564
73200	558
73300	565
73400	590
73500	578
73600	583
73700	603
73800	573
73900	584
74000	597
74100	601
74200	564
74300	555
74400	546
74500	568
74600	557
74700	577
74800	574
74900	563
75000	511
75100	557
75200	594
75300	605
75400	635
75500	545
75600	599
75700	588
75800	534
75900	580
76000	575
76100	573
76200	596
76300	599
76400	571
76500	586
76600	574
76700	581
76800	577
76900	569
77000	576
77100	567
77200	572
77300	528
77400	539
77500	597
77600	575
77700	527
77800	540
77900	578
78000	609
78100	576
78200	570
78300	626
78400	587
78500	547
78600	541
78700	592
78800	571
78900	563
79000	567
79100	587
79200	583
79300	578
79400	595
79500	601
79600	539
79700	566
79800	594
79900	542
80000	562
80100	628
80200	569
80300	595
80400	538
80500	549
80600	570
80700	587
80800	598
80900	519
81000	561
81100	595
81200	578
81300	555
81400	525
81500	557
81600	608
81700	599
81800	573
81900	574
82000	587
82100	581
82200	588
82300	578
82400	569
82500	576
82600	548
82700	600
82800	553
82900	585
83000	624
83100	591
83200	624
83300	529
83400	591
83500	549
83600	596
83700	584
83800	618
83900	607
84000	554
84100	575
84200	577
84300	579
84400	558
84500	570
84600	566
84700	562
84800	597
84900	566
85000	548
85100	586
85200	588
85300	587
85400	580
85500	591
85600	580
85700	589
85800	562
85900	592
86000	580
86100	545
86200	605
86300	564
86400	562
86500	578
86600	617
86700	546
86800	538
86900	610
87000	554
87100	568
87200	575
87300	589
87400	529
87500	632
87600	605
87700	556
87800	574
87900	616
88000	578
88100	605
88200	516
88300	565
88400	551
88500	541
88600	584
88700	568
88800	567
88900	546
89000	541
89100	608
89200	577
89300	571
89400	581
89500	574
89600	613
89700	603
89800	567
89900	582
90000	579
90100	527
90200	604
90300	597
90400	580
90500	555
90600	564
90700	561
90800	600
90900	607
91000	584
91100	589
91200	571
91300	605
91400	588
91500	551
91600	611
91700	604
91800	550
91900	561
92000	584
92100	565
92200	591
92300	564
92400	535
92500	587
92600	542
92700	571
92800	599
92900	544
93000	570
93100	617
93200	583
93300	531
93400	624
93500	567
93600	562
93700	573
93800	571
93900	614
94000	611
94100	542
94200	602
94300	602
94400	585
94500	551
94600	555
94700	586
94800	549
94900	619
95000	579
95100	535
95200	563
95300	591
95400	598
95500	579
95600	576
95700	590
