"Time (ps)"	"Counts per bin"
0	29621651
100	0
200	0
300	0
400	0
500	0
600	0
700	0
800	0
900	0
1000	0
1100	0
1200	0
1300	0
1400	0
1500	0
1600	0
1700	0
1800	0
1900	0
2000	0
2100	0
2200	0
2300	0
2400	0
2500	0
2600	0
2700	0
2800	0
2900	0
3000	0
3100	0
3200	0
3300	0
3400	0
3500	0
3600	0
3700	0
3800	0
3900	0
4000	0
4100	0
4200	0
4300	0
4400	0
4500	0
4600	0
4700	0
4800	0
4900	0
5000	0
5100	0
5200	0
5300	0
5400	0
5500	0
5600	0
5700	0
5800	0
5900	0
6000	0
6100	0
6200	0
6300	0
6400	0
6500	0
6600	0
6700	0
6800	0
6900	0
7000	0
7100	0
7200	0
7300	0
7400	0
7500	0
7600	0
7700	0
7800	0
7900	0
8000	0
8100	0
8200	0
8300	0
8400	0
8500	0
8600	0
8700	0
8800	0
8900	0
9000	0
9100	0
9200	0
9300	0
9400	0
9500	0
9600	0
9700	0
9800	0
9900	0
10000	0
10100	0
10200	0
10300	0
10400	0
10500	0
10600	0
10700	0
10800	0
10900	0
11000	0
11100	0
11200	0
11300	0
11400	0
11500	0
11600	0
11700	0
11800	0
11900	0
12000	0
12100	0
12200	0
12300	0
12400	1
12500	1
12600	0
12700	1
12800	2
12900	1
13000	4
13100	4
13200	7
13300	6
13400	14
13500	6
13600	11
13700	30
13800	43
13900	56
14000	94
14100	117
14200	185
14300	267
14400	385
14500	490
14600	533
14700	680
14800	716
14900	825
15000	896
15100	864
15200	893
15300	947
15400	867
15500	1040
15600	1021
15700	1093
15800	1089
15900	1145
16000	1218
16100	1254
16200	1206
16300	1308
16400	1335
16500	1333
16600	1304
16700	1344
16800	1331
16900	1275
17000	1338
17100	1315
17200	1238
17300	1376
17400	1375
17500	1365
17600	1298
17700	1302
17800	1256
17900	1362
18000	1373
18100	1366
18200	1400
18300	1480
18400	1397
18500	1429
18600	1407
18700	1373
18800	1419
18900	1411
19000	1396
19100	1416
19200	1420
19300	1340
19400	1394
19500	1355
19600	1375
19700	1440
19800	1395
19900	1372
20000	1455
20100	1520
20200	1447
20300	1406
20400	1397
20500	1397
20600	1464
20700	1345
20800	1520
20900	1427
21000	1477
21100	1468
21200	1387
21300	1417
21400	1360
21500	1439
21600	1410
21700	1394
21800	1454
21900	1477
22000	1419
22100	1436
22200	1370
22300	1455
22400	1505
22500	1513
22600	1445
22700	1450
22800	1469
22900	1439
23000	1487
23100	1420
23200	1481
23300	1452
23400	1496
23500	1437
23600	1441
23700	1454
23800	1471
23900	1432
24000	1472
24100	1474
24200	1432
24300	1487
24400	1430
24500	1519
24600	1496
24700	1393
24800	1456
24900	1518
25000	1490
25100	1487
25200	1547
25300	1470
25400	1507
25500	1364
25600	1466
25700	1366
25800	1367
25900	1471
26000	1351
26100	1489
26200	1551
26300	1584
26400	1596
26500	1569
26600	1606
26700	1582
26800	1566
26900	1512
27000	1459
27100	1527
27200	1485
27300	1519
27400	1523
27500	1463
27600	1500
27700	1440
27800	1438
27900	1495
28000	1471
28100	1483
28200	1485
28300	1535
28400	1495
28500	1456
28600	1398
28700	1476
28800	1511
28900	1496
29000	1511
29100	1439
29200	1479
29300	1477
29400	1469
29500	1452
29600	1365
29700	1462
29800	1457
29900	1440
30000	1455
30100	1464
30200	1510
30300	1424
30400	1460
30500	1446
30600	1493
30700	1446
30800	1450
30900	1433
31000	1400
31100	1466
31200	1508
31300	1457
31400	1501
31500	1460
31600	1480
31700	1469
31800	1494
31900	1501
32000	1404
32100	1475
32200	1439
32300	1459
32400	1482
32500	1454
32600	1486
32700	1478
32800	1418
32900	1455
33000	1428
33100	1452
33200	1433
33300	1411
33400	1458
33500	1442
33600	1471
33700	1436
33800	1385
33900	1471
34000	1404
34100	1422
34200	1423
34300	1430
34400	1537
34500	1397
34600	1432
34700	1420
34800	1424
34900	1479
35000	1401
35100	1446
35200	1437
35300	1400
35400	1476
35500	1447
35600	1478
35700	1407
35800	1468
35900	1473
36000	1453
36100	1514
36200	1555
36300	1491
36400	1513
36500	1501
36600	1493
36700	1478
36800	1444
36900	1474
37000	1489
37100	1425
37200	1487
37300	1448
37400	1471
37500	1454
37600	1529
37700	1465
37800	1455
37900	1418
38000	1492
38100	1389
38200	1453
38300	1416
38400	1430
38500	1478
38600	1491
38700	1489
38800	1477
38900	1464
39000	1490
39100	1477
39200	1522
39300	1461
39400	1499
39500	1532
39600	1486
39700	1421
39800	1455
39900	1450
40000	1470
40100	1499
40200	1498
40300	1454
40400	1480
40500	1450
40600	1460
40700	1456
40800	1546
40900	1452
41000	1419
41100	1424
41200	1495
41300	1407
41400	1376
41500	1403
41600	1517
41700	1473
41800	1497
41900	1414
42000	1445
42100	1431
42200	1505
42300	1433
42400	1419
42500	1453
42600	1412
42700	1432
42800	1387
42900	1488
43000	1459
43100	1462
43200	1430
43300	1456
43400	1482
43500	1469
43600	1433
43700	1489
43800	1468
43900	1398
44000	1412
44100	1469
44200	1423
44300	1441
44400	1446
44500	1470
44600	1497
44700	1406
44800	1414
44900	1428
45000	1478
45100	1451
45200	1459
45300	1478
45400	1471
45500	1520
45600	1484
45700	1452
45800	1458
45900	1429
46000	1491
46100	1436
46200	1410
46300	1451
46400	1424
46500	1443
46600	1470
46700	1467
46800	1513
46900	1422
47000	1485
47100	1462
47200	1423
47300	1476
47400	1517
47500	1491
47600	1497
47700	1497
47800	1433
47900	1491
48000	1396
48100	1456
48200	1438
48300	1411
48400	1471
48500	1471
48600	1455
48700	1476
48800	1440
48900	1457
49000	1438
49100	1458
49200	1436
49300	1470
49400	1466
49500	1471
49600	1392
49700	1519
49800	1501
49900	1465
50000	1482
50100	1413
50200	1462
50300	1400
50400	1489
50500	1449
50600	1464
50700	1522
50800	1501
50900	1497
51000	1465
51100	1443
51200	1503
51300	1444
51400	1417
51500	1453
51600	1437
51700	1490
51800	1426
51900	1476
52000	1455
52100	1488
52200	1424
52300	1455
52400	1382
52500	1423
52600	1399
52700	1428
52800	1483
52900	1520
53000	1463
53100	1434
53200	1467
53300	1444
53400	1464
53500	1431
53600	1493
53700	1444
53800	1427
53900	1484
54000	1469
54100	1397
54200	1476
54300	1439
54400	1368
54500	1495
54600	1476
54700	1445
54800	1436
54900	1478
55000	1456
55100	1434
55200	1494
55300	1499
55400	1497
55500	1457
55600	1453
55700	1477
55800	1418
55900	1465
56000	1450
56100	1461
56200	1461
56300	1482
56400	1470
56500	1423
56600	1423
56700	1341
56800	1518
56900	1378
57000	1466
57100	1453
57200	1500
57300	1456
57400	1422
57500	1435
57600	1493
57700	1543
57800	1510
57900	1480
58000	1455
58100	1516
58200	1461
58300	1473
58400	1453
58500	1411
58600	1482
58700	1406
58800	1416
58900	1439
59000	1436
59100	1529
59200	1378
59300	1489
59400	1511
59500	1519
59600	1488
59700	1443
59800	1455
59900	1500
60000	1428
60100	1424
60200	1482
60300	1460
60400	1485
60500	1486
60600	1432
60700	1454
60800	1457
60900	1495
61000	1443
61100	1432
61200	1534
61300	1398
61400	1484
61500	1472
61600	1458
61700	1466
61800	1484
61900	1422
62000	1464
62100	1412
62200	1379
62300	1474
62400	1442
62500	1475
62600	1434
62700	1486
62800	1497
62900	1509
63000	1460
63100	1446
63200	1449
63300	1437
63400	1461
63500	1490
63600	1497
63700	1477
63800	1435
63900	1463
64000	1435
64100	1528
64200	1399
64300	1382
64400	1496
64500	1370
64600	1446
64700	1449
64800	1457
64900	1439
65000	1434
65100	1511
65200	1422
65300	1506
65400	1498
65500	1502
65600	1509
65700	1462
65800	1507
65900	1428
66000	1434
66100	1520
66200	1504
66300	1388
66400	1511
66500	1425
66600	1499
66700	1500
66800	1483
66900	1400
67000	1465
67100	1521
67200	1469
67300	1431
67400	1475
67500	1486
67600	1479
67700	1490
67800	1423
67900	1460
68000	1435
68100	1504
68200	1435
68300	1464
68400	1478
68500	1474
68600	1484
68700	1451
68800	1495
68900	1517
69000	1499
69100	1546
69200	1547
69300	1456
69400	1462
69500	1456
69600	1495
69700	1421
69800	1482
69900	1490
70000	1422
70100	1477
70200	1468
70300	1480
70400	1435
70500	1482
70600	1491
70700	1400
70800	1506
70900	1485
71000	1520
71100	1453
71200	1439
71300	1443
71400	1461
71500	1492
71600	1479
71700	1419
71800	1476
71900	1447
72000	1443
72100	1497
72200	1534
72300	1508
72400	1517
72500	1483
72600	1492
72700	1571
72800	1471
72900	1517
73000	1484
73100	1442
73200	1464
73300	1422
73400	1460
73500	1407
73600	1454
73700	1528
73800	1458
73900	1426
74000	1441
74100	1483
74200	1422
74300	1481
74400	1426
74500	1509
74600	1538
74700	1440
74800	1451
74900	1420
75000	1479
75100	1391
75200	1576
75300	1434
75400	1495
75500	1473
75600	1448
75700	1470
75800	1503
75900	1443
76000	1540
76100	1446
76200	1508
76300	1454
76400	1467
76500	1434
76600	1448
76700	1474
76800	1418
76900	1513
77000	1499
77100	1436
77200	1459
77300	1486
77400	1422
77500	1478
77600	1376
77700	1404
77800	1515
77900	1521
78000	1465
78100	1488
78200	1442
78300	1491
78400	1472
78500	1507
78600	1393
78700	1464
78800	1504
78900	1423
79000	1461
79100	1422
79200	1485
79300	1511
79400	1475
79500	1463
79600	1526
79700	1456
79800	1519
79900	1430
80000	1446
80100	1524
80200	1484
80300	1477
80400	1447
80500	1452
80600	1527
80700	1466
80800	1492
80900	1479
81000	1488
81100	1495
81200	1399
81300	1448
81400	1524
81500	1489
81600	1529
81700	1489
81800	1465
81900	1479
82000	1462
82100	1495
82200	1410
82300	1420
82400	1444
82500	1460
82600	1482
82700	1404
82800	1378
82900	1406
83000	1416
83100	1460
83200	1485
83300	1519
83400	1489
83500	1466
83600	1415
83700	1464
83800	1492
83900	1486
84000	1488
84100	1480
84200	1457
84300	1508
84400	1463
84500	1448
84600	1434
84700	1443
84800	1532
84900	1447
85000	1454
85100	1513
85200	1486
85300	1514
85400	1464
85500	1423
85600	1363
85700	1406
85800	1489
85900	1527
86000	1451
86100	1442
86200	1439
86300	1439
86400	1435
86500	1470
86600	1460
86700	1487
86800	1442
86900	1494
87000	1480
87100	1464
87200	1454
87300	1438
87400	1475
87500	1451
87600	1453
87700	1417
87800	1495
87900	1452
88000	1436
88100	1491
88200	1465
88300	1441
88400	1522
88500	1495
88600	1396
88700	1490
88800	1475
88900	1514
89000	1432
89100	1514
89200	1455
89300	1483
89400	1478
89500	1438
89600	1436
89700	1433
89800	1489
89900	1462
90000	1448
90100	1477
90200	1442
90300	1469
90400	1474
90500	1556
90600	1434
90700	1429
90800	1469
90900	1421
91000	1443
91100	1527
91200	1445
91300	1518
91400	1505
91500	1450
91600	1425
91700	1486
91800	1456
91900	1440
92000	1435
92100	1448
92200	1460
92300	1416
92400	1464
92500	1459
92600	1411
92700	1440
92800	1507
92900	1405
93000	1482
93100	1465
93200	1411
93300	1534
93400	1379
93500	1427
93600	1516
93700	1436
93800	1550
93900	1518
94000	1496
94100	1431
94200	1471
94300	1517
94400	1525
94500	1488
94600	1479
94700	1463
94800	1450
94900	1491
95000	1450
95100	1434
95200	1477
95300	1491
95400	1504
95500	1350
95600	1431
95700	1524
95800	1452
