"Time (ps)"	"Counts per bin"
0	28727215
100	0
200	0
300	0
400	0
500	0
600	0
700	0
800	0
900	0
1000	0
1100	0
1200	0
1300	0
1400	0
1500	0
1600	0
1700	0
1800	0
1900	0
2000	0
2100	0
2200	0
2300	0
2400	0
2500	0
2600	0
2700	0
2800	0
2900	0
3000	0
3100	0
3200	0
3300	0
3400	0
3500	0
3600	0
3700	0
3800	0
3900	0
4000	0
4100	0
4200	0
4300	0
4400	0
4500	0
4600	0
4700	0
4800	0
4900	0
5000	0
5100	0
5200	0
5300	0
5400	0
5500	0
5600	0
5700	0
5800	0
5900	0
6000	0
6100	0
6200	0
6300	0
6400	0
6500	0
6600	0
6700	0
6800	0
6900	0
7000	0
7100	0
7200	0
7300	0
7400	0
7500	0
7600	0
7700	0
7800	0
7900	0
8000	0
8100	0
8200	0
8300	0
8400	0
8500	0
8600	0
8700	0
8800	0
8900	0
9000	0
9100	0
9200	0
9300	0
9400	0
9500	0
9600	0
9700	0
9800	0
9900	0
10000	0
10100	0
10200	0
10300	0
10400	0
10500	0
10600	0
10700	0
10800	0
10900	0
11000	0
11100	0
11200	0
11300	0
11400	0
11500	0
11600	2
11700	0
11800	2
11900	0
12000	2
12100	2
12200	6
12300	6
12400	10
12500	15
12600	19
12700	45
12800	43
12900	65
13000	92
13100	163
13200	215
13300	245
13400	348
13500	366
13600	426
13700	481
13800	500
13900	526
14000	538
14100	576
14200	628
14300	611
14400	655
14500	691
14600	731
14700	803
14800	825
14900	867
15000	873
15100	923
15200	915
15300	922
15400	984
15500	959
15600	1027
15700	1060
15800	978
15900	1033
16000	1050
16100	1034
16200	1016
16300	1062
16400	977
16500	1058
16600	1038
16700	1124
16800	1117
16900	1101
17000	1137
17100	1158
17200	1104
17300	1156
17400	1228
17500	1150
17600	1156
17700	1134
17800	1201
17900	1222
18000	1172
18100	1206
18200	1142
18300	1154
18400	1202
18500	1223
18600	1161
18700	1189
18800	1256
18900	1273
19000	1219
19100	1288
19200	1247
19300	1289
19400	1206
19500	1247
19600	1258
19700	1293
19800	1284
19900	1269
20000	1260
20100	1310
20200	1289
20300	1299
20400	1280
20500	1300
20600	1288
20700	1307
20800	1318
20900	1363
21000	1289
21100	1385
21200	1259
21300	1327
21400	1323
21500	1362
21600	1340
21700	1275
21800	1413
21900	1271
22000	1312
22100	1278
22200	1328
22300	1331
22400	1322
22500	1326
22600	1353
22700	1357
22800	1303
22900	1384
23000	1351
23100	1372
23200	1358
23300	1324
23400	1368
23500	1362
23600	1371
23700	1280
23800	1346
23900	1332
24000	1347
24100	1408
24200	1344
24300	1329
24400	1360
24500	1324
24600	1359
24700	1340
24800	1316
24900	1408
25000	1356
25100	1378
25200	1394
25300	1404
25400	1405
25500	1297
25600	1316
25700	1265
25800	1305
25900	1307
26000	1360
26100	1422
26200	1466
26300	1452
26400	1495
26500	1469
26600	1528
26700	1461
26800	1492
26900	1444
27000	1434
27100	1407
27200	1418
27300	1387
27400	1362
27500	1426
27600	1377
27700	1390
27800	1350
27900	1305
28000	1410
28100	1346
28200	1403
28300	1385
28400	1341
28500	1379
28600	1410
28700	1388
28800	1450
28900	1327
29000	1388
29100	1368
29200	1319
29300	1361
29400	1415
29500	1374
29600	1377
29700	1370
29800	1431
29900	1374
30000	1378
30100	1357
30200	1373
30300	1373
30400	1273
30500	1409
30600	1332
30700	1333
30800	1405
30900	1368
31000	1415
31100	1437
31200	1378
31300	1410
31400	1355
31500	1367
31600	1446
31700	1367
31800	1363
31900	1366
32000	1273
32100	1314
32200	1376
32300	1397
32400	1408
32500	1396
32600	1344
32700	1271
32800	1345
32900	1341
33000	1347
33100	1322
33200	1385
33300	1420
33400	1369
33500	1366
33600	1327
33700	1321
33800	1403
33900	1341
34000	1404
34100	1314
34200	1407
34300	1358
34400	1321
34500	1386
34600	1314
34700	1363
34800	1370
34900	1300
35000	1411
35100	1347
35200	1399
35300	1366
35400	1385
35500	1374
35600	1327
35700	1332
35800	1408
35900	1360
36000	1415
36100	1365
36200	1413
36300	1329
36400	1359
36500	1378
36600	1291
36700	1363
36800	1324
36900	1408
37000	1374
37100	1411
37200	1363
37300	1387
37400	1451
37500	1435
37600	1336
37700	1363
37800	1318
37900	1377
38000	1384
38100	1395
38200	1362
38300	1383
38400	1330
38500	1315
38600	1448
38700	1370
38800	1364
38900	1462
39000	1413
39100	1354
39200	1386
39300	1355
39400	1314
39500	1407
39600	1310
39700	1367
39800	1413
39900	1343
40000	1347
40100	1377
40200	1341
40300	1382
40400	1374
40500	1377
40600	1368
40700	1340
40800	1355
40900	1340
41000	1371
41100	1399
41200	1334
41300	1431
41400	1397
41500	1374
41600	1415
41700	1439
41800	1366
41900	1412
42000	1370
42100	1319
42200	1356
42300	1365
42400	1311
42500	1354
42600	1402
42700	1389
42800	1366
42900	1396
43000	1338
43100	1370
43200	1414
43300	1377
43400	1396
43500	1407
43600	1380
43700	1343
43800	1356
43900	1398
44000	1370
44100	1304
44200	1382
44300	1364
44400	1381
44500	1325
44600	1375
44700	1338
44800	1357
44900	1404
45000	1384
45100	1347
45200	1403
45300	1356
45400	1385
45500	1417
45600	1387
45700	1355
45800	1328
45900	1386
46000	1427
46100	1351
46200	1382
46300	1430
46400	1376
46500	1415
46600	1440
46700	1376
46800	1381
46900	1361
47000	1368
47100	1367
47200	1336
47300	1388
47400	1372
47500	1359
47600	1387
47700	1321
47800	1407
47900	1383
48000	1368
48100	1328
48200	1347
48300	1305
48400	1446
48500	1395
48600	1397
48700	1390
48800	1301
48900	1359
49000	1396
49100	1379
49200	1399
49300	1395
49400	1416
49500	1400
49600	1462
49700	1327
49800	1379
49900	1354
50000	1381
50100	1367
50200	1341
50300	1425
50400	1360
50500	1304
50600	1391
50700	1378
50800	1369
50900	1361
51000	1352
51100	1376
51200	1382
51300	1367
51400	1380
51500	1347
51600	1356
51700	1318
51800	1366
51900	1307
52000	1428
52100	1359
52200	1245
52300	1401
52400	1306
52500	1368
52600	1467
52700	1356
52800	1347
52900	1359
53000	1330
53100	1363
53200	1425
53300	1399
53400	1298
53500	1318
53600	1406
53700	1413
53800	1363
53900	1373
54000	1393
54100	1420
54200	1376
54300	1381
54400	1383
54500	1350
54600	1353
54700	1381
54800	1356
54900	1365
55000	1360
55100	1342
55200	1358
55300	1380
55400	1414
55500	1347
55600	1362
55700	1404
55800	1423
55900	1339
56000	1340
56100	1342
56200	1405
56300	1321
56400	1440
56500	1344
56600	1363
56700	1354
56800	1412
56900	1338
57000	1415
57100	1372
57200	1309
57300	1428
57400	1364
57500	1322
57600	1380
57700	1379
57800	1320
57900	1422
58000	1406
58100	1412
58200	1422
58300	1334
58400	1362
58500	1379
58600	1445
58700	1368
58800	1419
58900	1384
59000	1355
59100	1398
59200	1380
59300	1351
59400	1333
59500	1361
59600	1445
59700	1397
59800	1378
59900	1347
60000	1402
60100	1375
60200	1380
60300	1360
60400	1317
60500	1374
60600	1339
60700	1340
60800	1343
60900	1352
61000	1350
61100	1358
61200	1390
61300	1361
61400	1407
61500	1343
61600	1381
61700	1444
61800	1324
61900	1386
62000	1391
62100	1350
62200	1409
62300	1300
62400	1409
62500	1403
62600	1398
62700	1333
62800	1423
62900	1362
63000	1347
63100	1351
63200	1383
63300	1387
63400	1357
63500	1286
63600	1385
63700	1449
63800	1348
63900	1428
64000	1384
64100	1354
64200	1429
64300	1426
64400	1392
64500	1360
64600	1441
64700	1397
64800	1362
64900	1418
65000	1371
65100	1385
65200	1340
65300	1354
65400	1336
65500	1367
65600	1398
65700	1317
65800	1429
65900	1382
66000	1406
66100	1467
66200	1382
66300	1414
66400	1428
66500	1389
66600	1375
66700	1423
66800	1363
66900	1403
67000	1414
67100	1455
67200	1406
67300	1330
67400	1386
67500	1432
67600	1393
67700	1341
67800	1354
67900	1351
68000	1424
68100	1327
68200	1412
68300	1355
68400	1364
68500	1354
68600	1393
68700	1358
68800	1399
68900	1419
69000	1348
69100	1361
69200	1377
69300	1401
69400	1384
69500	1354
69600	1409
69700	1364
69800	1384
69900	1477
70000	1323
70100	1382
70200	1347
70300	1374
70400	1363
70500	1376
70600	1307
70700	1422
70800	1390
70900	1350
71000	1402
71100	1375
71200	1381
71300	1328
71400	1383
71500	1397
71600	1394
71700	1317
71800	1389
71900	1402
72000	1410
72100	1416
72200	1353
72300	1402
72400	1350
72500	1320
72600	1348
72700	1420
72800	1411
72900	1383
73000	1433
73100	1389
73200	1361
73300	1380
73400	1320
73500	1382
73600	1358
73700	1393
73800	1415
73900	1383
74000	1387
74100	1315
74200	1378
74300	1371
74400	1412
74500	1336
74600	1420
74700	1384
74800	1428
74900	1411
75000	1311
75100	1419
75200	1393
75300	1374
75400	1318
75500	1365
75600	1406
75700	1352
75800	1338
75900	1340
76000	1370
76100	1329
76200	1394
76300	1394
76400	1404
76500	1413
76600	1380
76700	1436
76800	1370
76900	1312
77000	1445
77100	1403
77200	1410
77300	1327
77400	1371
77500	1399
77600	1361
77700	1343
77800	1400
77900	1357
78000	1381
78100	1409
78200	1314
78300	1395
78400	1427
78500	1432
78600	1397
78700	1395
78800	1396
78900	1431
79000	1383
79100	1376
79200	1378
79300	1421
79400	1427
79500	1372
79600	1388
79700	1417
79800	1313
79900	1412
80000	1372
80100	1384
80200	1364
80300	1380
80400	1409
80500	1359
80600	1404
80700	1355
80800	1369
80900	1405
81000	1407
81100	1399
81200	1341
81300	1361
81400	1411
81500	1394
81600	1385
81700	1381
81800	1440
81900	1383
82000	1394
82100	1385
82200	1305
82300	1422
82400	1328
82500	1350
82600	1368
82700	1386
82800	1374
82900	1369
83000	1325
83100	1312
83200	1369
83300	1337
83400	1382
83500	1375
83600	1353
83700	1397
83800	1392
83900	1316
84000	1400
84100	1362
84200	1329
84300	1333
84400	1383
84500	1349
84600	1390
84700	1374
84800	1414
84900	1394
85000	1393
85100	1425
85200	1397
85300	1395
85400	1361
85500	1377
85600	1336
85700	1384
85800	1362
85900	1385
86000	1400
86100	1372
86200	1396
86300	1350
86400	1361
86500	1396
86600	1356
86700	1329
86800	1353
86900	1316
87000	1413
87100	1354
87200	1404
87300	1443
87400	1364
87500	1439
87600	1338
87700	1424
87800	1460
87900	1356
88000	1315
88100	1315
88200	1335
88300	1330
88400	1390
88500	1352
88600	1417
88700	1373
88800	1348
88900	1346
89000	1296
89100	1403
89200	1307
89300	1390
89400	1448
89500	1333
89600	1394
89700	1425
89800	1385
89900	1354
90000	1370
90100	1409
90200	1347
90300	1401
90400	1377
90500	1397
90600	1376
90700	1419
90800	1346
90900	1304
91000	1404
91100	1367
91200	1382
91300	1383
91400	1287
91500	1331
91600	1353
91700	1400
91800	1347
91900	1385
92000	1325
92100	1430
92200	1424
92300	1348
92400	1390
92500	1403
92600	1449
92700	1364
92800	1357
92900	1377
93000	1344
93100	1387
93200	1385
93300	1380
93400	1371
93500	1389
93600	1343
93700	1370
93800	1326
93900	1364
94000	1424
94100	1434
94200	1376
94300	1331
94400	1376
94500	1438
94600	1400
94700	1391
94800	1387
94900	1359
95000	1383
95100	1351
95200	1378
95300	1375
95400	1379
95500	1378
95600	1364
95700	1386
95800	1338
95900	1366
96000	1439
96100	1343
96200	1428
96300	1399
96400	1447
96500	1346
96600	1297
96700	1361
96800	1447
96900	1376
97000	1375
97100	1371
97200	1332
97300	1392
97400	1339
97500	1316
97600	1400
97700	1343
97800	1322
97900	1341
98000	1377
98100	1346
98200	1352
98300	1409
98400	1381
98500	1353
98600	1364
98700	1349
98800	1370
98900	1399
99000	1333
99100	1356
99200	1320
99300	1401
99400	1378
99500	1400
99600	1342
99700	1398
99800	1362
99900	1421
