LECROYWS452,11807,Waveform
Segments,1,SegmentSize,502
Segment,TrigTime,TimeSinceSegment1
#1,25-Jul-2024 17:45:45,0                 
Time,Ampl
-2.2245e-007,-0.015625
-2.2145e-007,-0.03125
-2.2045e-007,0
-2.1945e-007,-0.015625
-2.1845e-007,0.015625
-2.1745e-007,-0.03125
-2.1645e-007,-0.015625
-2.1545e-007,0
-2.1445e-007,0
-2.1345e-007,-0.046875
-2.1245e-007,0
-2.1145e-007,-0.03125
-2.1045e-007,-0.046875
-2.0945e-007,0
-2.0845e-007,0
-2.0745e-007,0
-2.0645e-007,-0.03125
-2.0545e-007,0.015625
-2.0445e-007,0.03125
-2.0345e-007,0.015625
-2.0245e-007,-0.015625
-2.0145e-007,0.03125
-2.0045e-007,-0.015625
-1.9945e-007,0.015625
-1.9845e-007,-0.03125
-1.9745e-007,0
-1.9645e-007,0
-1.9545e-007,0.015625
-1.9445e-007,0
-1.9345e-007,-0.015625
-1.9245e-007,-0.015625
-1.9145e-007,-0.015625
-1.9045e-007,-0.015625
-1.8945e-007,-0.03125
-1.8845e-007,0.015625
-1.8745e-007,-0.015625
-1.8645e-007,0
-1.8545e-007,-0.03125
-1.8445e-007,0.015625
-1.8345e-007,-0.03125
-1.8245e-007,0
-1.8145e-007,-0.015625
-1.8045e-007,-0.03125
-1.7945e-007,-0.015625
-1.7845e-007,0
-1.7745e-007,-0.03125
-1.7645e-007,-0.015625
-1.7545e-007,-0.015625
-1.7445e-007,-0.046875
-1.7345e-007,0
-1.7245e-007,0
-1.7145e-007,-0.015625
-1.7045e-007,0
-1.6945e-007,-0.0625
-1.6845e-007,0
-1.6745e-007,-0.03125
-1.6645e-007,-0.015625
-1.6545e-007,0
-1.6445e-007,0
-1.6345e-007,0.015625
-1.6245e-007,-0.03125
-1.6145e-007,0.03125
-1.6045e-007,0
-1.5945e-007,-0.015625
-1.5845e-007,0.015625
-1.5745e-007,-0.015625
-1.5645e-007,-0.015625
-1.5545e-007,0
-1.5445e-007,0.015625
-1.5345e-007,-0.03125
-1.5245e-007,0.03125
-1.5145e-007,-0.015625
-1.5045e-007,0.015625
-1.4945e-007,0
-1.4845e-007,0
-1.4745e-007,0
-1.4645e-007,-0.015625
-1.4545e-007,0.015625
-1.4445e-007,0
-1.4345e-007,0
-1.4245e-007,0.015625
-1.4145e-007,0
-1.4045e-007,0
-1.3945e-007,-0.015625
-1.3845e-007,0
-1.3745e-007,-0.015625
-1.3645e-007,-0.015625
-1.3545e-007,0
-1.3445e-007,-0.015625
-1.3345e-007,0
-1.3245e-007,0
-1.3145e-007,0.015625
-1.3045e-007,-0.015625
-1.2945e-007,0.015625
-1.2845e-007,-0.046875
-1.2745e-007,0.015625
-1.2645e-007,-0.015625
-1.2545e-007,0
-1.2445e-007,0
-1.2345e-007,0.015625
-1.2245e-007,-0.03125
-1.2145e-007,-0.03125
-1.2045e-007,0
-1.1945e-007,0
-1.1845e-007,0
-1.1745e-007,-0.015625
-1.1645e-007,0
-1.1545e-007,0
-1.1445e-007,-0.015625
-1.1345e-007,0.015625
-1.1245e-007,0
-1.1145e-007,0.015625
-1.1045e-007,-0.015625
-1.0945e-007,0.015625
-1.0845e-007,-0.03125
-1.0745e-007,-0.015625
-1.0645e-007,-0.015625
-1.0545e-007,0.03125
-1.0445e-007,0
-1.0345e-007,0
-1.0245e-007,-0.03125
-1.0145e-007,0
-1.0045e-007,-0.015625
-9.945e-008,0
-9.845e-008,0.015625
-9.745e-008,-0.015625
-9.645e-008,0.015625
-9.545e-008,0
-9.445e-008,-0.015625
-9.345e-008,-0.03125
-9.245e-008,0.03125
-9.145e-008,-0.046875
-9.045e-008,0.03125
-8.945e-008,-0.015625
-8.845e-008,-0.015625
-8.745e-008,0.015625
-8.645e-008,0
-8.545e-008,0
-8.445e-008,0
-8.345e-008,-0.03125
-8.245e-008,0
-8.145e-008,-0.015625
-8.045e-008,-0.03125
-7.945e-008,0.015625
-7.845e-008,0
-7.745e-008,0
-7.645e-008,-0.015625
-7.545e-008,0
-7.445e-008,-0.03125
-7.345e-008,0.03125
-7.245e-008,-0.015625
-7.145e-008,-0.03125
-7.045e-008,0
-6.945e-008,0
-6.845e-008,-0.03125
-6.745e-008,0.015625
-6.645e-008,0
-6.545e-008,0
-6.445e-008,-0.015625
-6.345e-008,-0.0625
-6.245e-008,-0.015625
-6.145e-008,0
-6.045e-008,0
-5.945e-008,0
-5.845e-008,-0.015625
-5.745e-008,0
-5.645e-008,0
-5.545e-008,0
-5.445e-008,-0.015625
-5.345e-008,-0.03125
-5.245e-008,-0.015625
-5.145e-008,-0.015625
-5.045e-008,-0.015625
-4.945e-008,0.015625
-4.845e-008,-0.046875
-4.745e-008,-0.015625
-4.645e-008,0.015625
-4.545e-008,0.03125
-4.445e-008,0
-4.345e-008,-0.03125
-4.245e-008,0
-4.145e-008,0
-4.045e-008,-0.03125
-3.945e-008,0
-3.845e-008,-0.03125
-3.745e-008,0
-3.645e-008,-0.03125
-3.545e-008,0
-3.445e-008,-0.015625
-3.345e-008,0
-3.245e-008,-0.015625
-3.145e-008,-0.015625
-3.045e-008,-0.046875
-2.945e-008,-0.015625
-2.845e-008,-0.03125
-2.745e-008,-0.03125
-2.645e-008,-0.015625
-2.545e-008,0
-2.445e-008,-0.015625
-2.345e-008,0.015625
-2.245e-008,-0.015625
-2.145e-008,0.015625
-2.045e-008,-0.015625
-1.945e-008,-0.015625
