LECROYWS452,11807,Waveform
Segments,1,SegmentSize,502
Segment,TrigTime,TimeSinceSegment1
#1,25-Jul-2024 17:38:58,0                 
Time,Ampl
3.65e-009,0.15625
4.65e-009,0.09375
5.65e-009,0.109375
6.65e-009,0.109375
7.65e-009,0.09375
8.65e-009,0.046875
9.65e-009,-0.015625
1.065e-008,-0.03125
1.165e-008,-0.015625
1.265e-008,-0.03125
1.365e-008,-0.03125
1.465e-008,-0.03125
1.565e-008,-0.015625
1.665e-008,-0.046875
1.765e-008,-0.03125
1.865e-008,-0.09375
1.965e-008,-0.0625
2.065e-008,-0.109375
2.165e-008,-0.09375
2.265e-008,-0.0625
2.365e-008,-0.0625
2.465e-008,-0.03125
2.565e-008,0
2.665e-008,0.078125
2.765e-008,0.046875
2.865e-008,0.046875
2.965e-008,0.03125
3.065e-008,0.015625
3.165e-008,0.078125
3.265e-008,0.03125
3.365e-008,0
3.465e-008,0.015625
3.565e-008,-0.015625
3.665e-008,-0.03125
3.765e-008,0
3.865e-008,-0.03125
3.965e-008,-0.046875
4.065e-008,-0.03125
4.165e-008,-0.046875
4.265e-008,-0.03125
4.365e-008,-0.03125
4.465e-008,-0.046875
4.565e-008,-0.03125
4.665e-008,0.1875
4.765e-008,0.546875
4.865e-008,0.421875
4.965e-008,0.234375
5.065e-008,0.203125
5.165e-008,0.21875
5.265e-008,0.171875
5.365e-008,0.234375
5.465e-008,0.15625
5.565e-008,0.140625
5.665e-008,0.109375
5.765e-008,0.109375
5.865e-008,0.09375
5.965e-008,0.046875
6.065e-008,0
6.165e-008,0.078125
6.265e-008,0.03125
6.365e-008,0.015625
6.465e-008,0.03125
6.565e-008,-0.015625
6.665e-008,0
6.765e-008,-0.046875
6.865e-008,-0.03125
6.965e-008,0.015625
7.065e-008,-0.015625
7.165e-008,0
7.265e-008,0.046875
7.365e-008,0.09375
7.465e-008,0.125
7.565e-008,0.125
7.665e-008,0.03125
7.765e-008,0.09375
7.865e-008,0.09375
7.965e-008,0.03125
8.065e-008,0.0625
8.165e-008,0.078125
8.265e-008,0.03125
8.365e-008,0.046875
8.465e-008,0.046875
8.565e-008,0
8.665e-008,0.03125
8.765e-008,0.015625
8.865e-008,0.03125
8.965e-008,0.5
9.065e-008,0.53125
9.165e-008,0.328125
9.265e-008,0.234375
9.365e-008,0.25
9.465e-008,0.234375
9.565e-008,0.21875
9.665e-008,0.21875
9.765e-008,0.1875
9.865e-008,0.15625
9.965e-008,0.140625
1.0065e-007,0.125
1.0165e-007,0.125
1.0265e-007,0.125
1.0365e-007,0.109375
1.0465e-007,0.125
1.0565e-007,0.125
1.0665e-007,0.109375
1.0765e-007,0.09375
1.0865e-007,0.046875
1.0965e-007,0.0625
1.1065e-007,0.0625
1.1165e-007,0.046875
1.1265e-007,0.0625
1.1365e-007,0.0625
1.1465e-007,0.09375
1.1565e-007,0.125
1.1665e-007,0.15625
1.1765e-007,0.1875
1.1865e-007,0.140625
1.1965e-007,0.140625
1.2065e-007,0.15625
1.2165e-007,0.09375
1.2265e-007,0.125
1.2365e-007,0.09375
1.2465e-007,0.0625
1.2565e-007,0.046875
1.2665e-007,0.046875
1.2765e-007,0.03125
1.2865e-007,0
1.2965e-007,0.03125
1.3065e-007,0.015625
1.3165e-007,0.03125
1.3265e-007,0.03125
1.3365e-007,0.015625
1.3465e-007,0.015625
1.3565e-007,-0.015625
1.3665e-007,0.015625
1.3765e-007,0.015625
1.3865e-007,-0.015625
1.3965e-007,0.03125
1.4065e-007,0.046875
1.4165e-007,0.0625
1.4265e-007,0.0625
1.4365e-007,0.03125
1.4465e-007,0.078125
1.4565e-007,0.1875
1.4665e-007,0.671875
1.4765e-007,0.515625
1.4865e-007,0.3125
1.4965e-007,0.265625
1.5065e-007,0.234375
1.5165e-007,0.203125
1.5265e-007,0.25
1.5365e-007,0.1875
1.5465e-007,0.171875
1.5565e-007,0.140625
1.5665e-007,0.125
1.5765e-007,0.09375
1.5865e-007,0.125
1.5965e-007,0.09375
1.6065e-007,0.09375
1.6165e-007,0.09375
1.6265e-007,0.109375
1.6365e-007,0.09375
1.6465e-007,0.046875
1.6565e-007,0.078125
1.6665e-007,0.46875
1.6765e-007,0.453125
1.6865e-007,0.25
1.6965e-007,0.203125
1.7065e-007,0.203125
1.7165e-007,0.203125
1.7265e-007,0.28125
1.7365e-007,0.265625
1.7465e-007,0.234375
1.7565e-007,0.203125
1.7665e-007,0.15625
1.7765e-007,0.1875
1.7865e-007,0.15625
1.7965e-007,0.15625
1.8065e-007,0.125
1.8165e-007,0.09375
1.8265e-007,0.125
1.8365e-007,0.09375
1.8465e-007,0.078125
1.8565e-007,0.078125
1.8665e-007,0.0625
1.8765e-007,0.046875
1.8865e-007,0.0625
1.8965e-007,0.046875
1.9065e-007,0.078125
1.9165e-007,0.09375
1.9265e-007,0.109375
1.9365e-007,0.140625
1.9465e-007,0.171875
1.9565e-007,0.15625
1.9665e-007,0.15625
1.9765e-007,0.1875
1.9865e-007,0.171875
1.9965e-007,0.578125
2.0065e-007,0.65625
2.0165e-007,0.53125
2.0265e-007,0.34375
2.0365e-007,0.359375
2.0465e-007,0.28125
2.0565e-007,0.296875
2.0665e-007,0.28125
2.0765e-007,0.265625
2.0865e-007,0.25
2.0965e-007,0.1875
2.1065e-007,0.171875
2.1165e-007,0.140625
2.1265e-007,0.171875
2.1365e-007,0.140625
2.1465e-007,0.140625
2.1565e-007,0.140625
2.1665e-007,0.109375
2.1765e-007,0.109375
2.1865e-007,0.078125
2.1965e-007,0.0625
2.2065e-007,0.0625
2.2165e-007,0.109375
2.2265e-007,0.0625
2.2365e-007,0.125
2.2465e-007,0.078125
2.2565e-007,0.125
2.2665e-007,0.140625
2.2765e-007,0.203125
2.2865e-007,0.15625
2.2965e-007,0.171875
2.3065e-007,0.203125
2.3165e-007,0.171875
2.3265e-007,0.15625
2.3365e-007,0.15625
2.3465e-007,0.15625
2.3565e-007,0.125
2.3665e-007,0.109375
2.3765e-007,0.09375
2.3865e-007,0.109375
2.3965e-007,0.078125
2.4065e-007,0.0625
2.4165e-007,0.09375
2.4265e-007,0.0625
2.4365e-007,0.0625
2.4465e-007,0.125
2.4565e-007,0.015625
2.4665e-007,0.03125
2.4765e-007,0.0625
2.4865e-007,0.046875
2.4965e-007,0.078125
2.5065e-007,0.078125
2.5165e-007,0.078125
2.5265e-007,0.09375
2.5365e-007,0.09375
2.5465e-007,0.125
2.5565e-007,0.125
2.5665e-007,0.078125
2.5765e-007,0.140625
2.5865e-007,0.046875
2.5965e-007,0.09375
2.6065e-007,0.078125
2.6165e-007,0.046875
2.6265e-007,0.0625
2.6365e-007,0.09375
2.6465e-007,0.03125
2.6565e-007,0.015625
2.6665e-007,0.046875
2.6765e-007,0.0625
2.6865e-007,0.03125
2.6965e-007,0.03125
2.7065e-007,0.015625
2.7165e-007,0.03125
2.7265e-007,0.015625
2.7365e-007,0.015625
2.7465e-007,-0.046875
2.7565e-007,0
2.7665e-007,0
2.7765e-007,-0.015625
2.7865e-007,0
2.7965e-007,0
2.8065e-007,-0.015625
2.8165e-007,-0.015625
2.8265e-007,0
2.8365e-007,0
2.8465e-007,-0.015625
2.8565e-007,-0.015625
2.8665e-007,-0.03125
2.8765e-007,0
2.8865e-007,-0.0625
2.8965e-007,-0.0625
2.9065e-007,-0.0625
2.9165e-007,-0.0625
2.9265e-007,-0.03125
2.9365e-007,-0.046875
2.9465e-007,-0.09375
2.9565e-007,-0.03125
2.9665e-007,-0.046875
2.9765e-007,-0.0625
2.9865e-007,-0.0625
2.9965e-007,-0.046875
3.0065e-007,-0.0625
3.0165e-007,-0.0625
3.0265e-007,-0.015625
3.0365e-007,-0.09375
3.0465e-007,-0.0625
3.0565e-007,-0.0625
3.0665e-007,-0.03125
3.0765e-007,-0.0625
3.0865e-007,-0.015625
3.0965e-007,0
3.1065e-007,-0.046875
3.1165e-007,-0.046875
3.1265e-007,-0.046875
3.1365e-007,-0.046875
3.1465e-007,-0.0625
3.1565e-007,-0.0625
3.1665e-007,-0.046875
3.1765e-007,-0.0625
3.1865e-007,-0.078125
3.1965e-007,-0.03125
3.2065e-007,-0.0625
3.2165e-007,-0.0625
3.2265e-007,-0.078125
3.2365e-007,-0.078125
3.2465e-007,-0.0625
3.2565e-007,-0.078125
3.2665e-007,-0.109375
3.2765e-007,-0.0625
3.2865e-007,-0.078125
3.2965e-007,-0.09375
3.3065e-007,-0.0625
3.3165e-007,-0.0625
3.3265e-007,-0.078125
3.3365e-007,-0.0625
3.3465e-007,-0.078125
3.3565e-007,-0.03125
3.3665e-007,-0.0625
3.3765e-007,-0.09375
3.3865e-007,-0.046875
3.3965e-007,-0.046875
3.4065e-007,-0.0625
3.4165e-007,-0.046875
3.4265e-007,-0.0625
3.4365e-007,-0.046875
3.4465e-007,-0.0625
3.4565e-007,-0.03125
3.4665e-007,-0.0625
3.4765e-007,-0.046875
3.4865e-007,-0.046875
3.4965e-007,-0.046875
3.5065e-007,-0.0625
3.5165e-007,-0.109375
3.5265e-007,-0.0625
3.5365e-007,-0.078125
3.5465e-007,-0.046875
