LECROYWS452,11807,Waveform
Segments,1,SegmentSize,502
Segment,TrigTime,TimeSinceSegment1
#1,25-Jul-2024 17:44:09,0                 
Time,Ampl
-2.5048e-007,0.03125
-2.4948e-007,0
-2.4848e-007,-0.03125
-2.4748e-007,0
-2.4648e-007,0.015625
-2.4548e-007,0
-2.4448e-007,-0.015625
-2.4348e-007,0.015625
-2.4248e-007,0
-2.4148e-007,0.03125
-2.4048e-007,-0.03125
-2.3948e-007,0.015625
-2.3848e-007,0
-2.3748e-007,0
-2.3648e-007,0.015625
-2.3548e-007,0.03125
-2.3448e-007,0
-2.3348e-007,0.015625
-2.3248e-007,-0.046875
-2.3148e-007,0.015625
-2.3048e-007,-0.015625
-2.2948e-007,0
-2.2848e-007,0
-2.2748e-007,-0.03125
-2.2648e-007,0.046875
-2.2548e-007,0
-2.2448e-007,-0.03125
-2.2348e-007,0
-2.2248e-007,-0.015625
-2.2148e-007,0.015625
-2.2048e-007,-0.03125
-2.1948e-007,0
-2.1848e-007,0
-2.1748e-007,0
-2.1648e-007,0
-2.1548e-007,0.015625
-2.1448e-007,-0.015625
-2.1348e-007,0.015625
-2.1248e-007,-0.015625
-2.1148e-007,0
-2.1048e-007,0
-2.0948e-007,0
-2.0848e-007,-0.015625
-2.0748e-007,-0.015625
-2.0648e-007,-0.03125
-2.0548e-007,0.015625
-2.0448e-007,0.03125
-2.0348e-007,0.015625
-2.0248e-007,-0.015625
-2.0148e-007,-0.015625
-2.0048e-007,-0.015625
-1.9948e-007,0
-1.9848e-007,-0.03125
-1.9748e-007,-0.03125
-1.9648e-007,0
-1.9548e-007,0
-1.9448e-007,0
-1.9348e-007,-0.03125
-1.9248e-007,0
-1.9148e-007,0
-1.9048e-007,0
-1.8948e-007,0.015625
-1.8848e-007,-0.03125
-1.8748e-007,0
-1.8648e-007,0.015625
-1.8548e-007,-0.015625
-1.8448e-007,0
-1.8348e-007,0
-1.8248e-007,0.015625
-1.8148e-007,0.015625
-1.8048e-007,-0.015625
-1.7948e-007,-0.03125
-1.7848e-007,-0.015625
-1.7748e-007,-0.015625
-1.7648e-007,-0.015625
-1.7548e-007,0
-1.7448e-007,0.015625
-1.7348e-007,-0.015625
-1.7248e-007,-0.015625
-1.7148e-007,-0.015625
-1.7048e-007,0
-1.6948e-007,-0.03125
-1.6848e-007,-0.015625
-1.6748e-007,0
-1.6648e-007,0.03125
-1.6548e-007,-0.015625
-1.6448e-007,-0.015625
-1.6348e-007,-0.015625
-1.6248e-007,0
-1.6148e-007,-0.03125
-1.6048e-007,-0.015625
-1.5948e-007,0
-1.5848e-007,-0.015625
-1.5748e-007,-0.015625
-1.5648e-007,0
-1.5548e-007,-0.015625
-1.5448e-007,0
-1.5348e-007,0
-1.5248e-007,-0.015625
-1.5148e-007,-0.03125
-1.5048e-007,-0.015625
-1.4948e-007,0.015625
-1.4848e-007,0.015625
-1.4748e-007,0
-1.4648e-007,-0.046875
-1.4548e-007,0.015625
-1.4448e-007,-0.03125
-1.4348e-007,0
-1.4248e-007,-0.015625
-1.4148e-007,0
-1.4048e-007,-0.03125
-1.3948e-007,0
-1.3848e-007,0.015625
-1.3748e-007,-0.015625
-1.3648e-007,0.03125
-1.3548e-007,-0.015625
-1.3448e-007,0
-1.3348e-007,-0.046875
-1.3248e-007,-0.015625
-1.3148e-007,-0.03125
-1.3048e-007,-0.015625
-1.2948e-007,0.015625
-1.2848e-007,0
-1.2748e-007,0.015625
-1.2648e-007,0.03125
-1.2548e-007,-0.03125
-1.2448e-007,0.03125
-1.2348e-007,-0.015625
-1.2248e-007,-0.046875
-1.2148e-007,0.015625
-1.2048e-007,0
-1.1948e-007,0.015625
-1.1848e-007,-0.03125
-1.1748e-007,0.03125
-1.1648e-007,-0.046875
-1.1548e-007,0.03125
-1.1448e-007,0.015625
-1.1348e-007,0.015625
-1.1248e-007,-0.03125
-1.1148e-007,0.03125
-1.1048e-007,0
-1.0948e-007,0
-1.0848e-007,-0.015625
-1.0748e-007,-0.015625
-1.0648e-007,0
-1.0548e-007,0.03125
-1.0448e-007,0
-1.0348e-007,-0.015625
-1.0248e-007,-0.015625
-1.0148e-007,-0.015625
-1.0048e-007,0
-9.948e-008,0.03125
-9.848e-008,-0.03125
-9.748e-008,0.03125
-9.648e-008,-0.015625
-9.548e-008,0
-9.448e-008,-0.015625
-9.348e-008,-0.015625
-9.248e-008,-0.015625
-9.148e-008,0
-9.048e-008,-0.03125
-8.948e-008,0.015625
-8.848e-008,0
-8.748e-008,-0.015625
-8.648e-008,0
-8.548e-008,0
-8.448e-008,-0.015625
-8.348e-008,0
-8.248e-008,-0.03125
-8.148e-008,0
-8.048e-008,-0.015625
-7.948e-008,-0.03125
-7.848e-008,0.03125
-7.748e-008,0
-7.648e-008,0
-7.548e-008,-0.015625
-7.448e-008,0
-7.348e-008,-0.015625
-7.248e-008,-0.03125
-7.148e-008,0
-7.048e-008,-0.015625
-6.948e-008,0.046875
-6.848e-008,-0.03125
-6.748e-008,0.015625
-6.648e-008,-0.015625
-6.548e-008,0
-6.448e-008,0.015625
-6.348e-008,0
-6.248e-008,-0.03125
-6.148e-008,0
-6.048e-008,-0.03125
-5.948e-008,-0.015625
-5.848e-008,-0.015625
-5.748e-008,-0.015625
-5.648e-008,0
-5.548e-008,0
-5.448e-008,0
-5.348e-008,0.015625
-5.248e-008,0.015625
-5.148e-008,0
-5.048e-008,0
-4.948e-008,0
-4.848e-008,0
-4.748e-008,0.015625
-4.648e-008,0.015625
-4.548e-008,-0.015625
-4.448e-008,0.015625
-4.348e-008,0
-4.248e-008,0
-4.148e-008,0
-4.048e-008,0
-3.948e-008,0.03125
-3.848e-008,-0.015625
-3.748e-008,0
-3.648e-008,0
-3.548e-008,-0.015625
-3.448e-008,-0.015625
-3.348e-008,-0.03125
-3.248e-008,0
-3.148e-008,0
-3.048e-008,0.015625
-2.948e-008,0.03125
-2.848e-008,-0.03125
-2.748e-008,-0.03125
-2.648e-008,0.015625
-2.548e-008,-0.03125
-2.448e-008,0.015625
-2.348e-008,0.03125
-2.248e-008,-0.015625
-2.148e-008,0.03125
-2.048e-008,-0.015625
-1.948e-008,0
-1.848e-008,0.015625
-1.748e-008,0
-1.648e-008,-0.015625
-1.548e-008,-0.0625
-1.448e-008,0.03125
-1.348e-008,-0.03125
-1.248e-008,0
-1.148e-008,-0.015625
-1.048e-008,0.015625
-9.48e-009,0.0625
-8.48e-009,-0.015625
-7.48e-009,0
-6.48e-009,0
-5.48e-009,-0.0625
-4.48e-009,0
-3.48e-009,0.015625
-2.48e-009,0
-1.48e-009,0.015625
-4.8e-010,0.125
5.2e-010,0.703125
1.52e-009,0.578125
2.52e-009,0.375
3.52e-009,0.34375
4.52e-009,0.328125
5.52e-009,0.265625
6.52e-009,0.28125
7.52e-009,0.234375
8.52e-009,0.21875
9.52e-009,0.15625
1.052e-008,0.171875
1.152e-008,0.109375
1.252e-008,0.140625
1.352e-008,0.140625
1.452e-008,0.09375
1.552e-008,0.109375
1.652e-008,0.09375
1.752e-008,0.109375
1.852e-008,0.0625
1.952e-008,0.0625
2.052e-008,0.046875
2.152e-008,0.0625
2.252e-008,0.09375
2.352e-008,0.078125
2.452e-008,0.078125
2.552e-008,0.125
2.652e-008,0.171875
2.752e-008,0.25
2.852e-008,0.21875
2.952e-008,0.171875
3.052e-008,0.1875
3.152e-008,0.203125
3.252e-008,0.203125
3.352e-008,0.203125
3.452e-008,0.15625
3.552e-008,0.15625
3.652e-008,0.140625
3.752e-008,0.09375
3.852e-008,0.140625
3.952e-008,0.109375
4.052e-008,0.109375
4.152e-008,0.140625
4.252e-008,0.125
4.352e-008,0.0625
4.452e-008,0.09375
4.552e-008,0.09375
4.652e-008,0.078125
4.752e-008,0.09375
4.852e-008,0.125
4.952e-008,0.125
5.052e-008,0.125
5.152e-008,0.140625
5.252e-008,0.125
5.352e-008,0.125
5.452e-008,0.140625
5.552e-008,0.171875
5.652e-008,0.15625
5.752e-008,0.140625
5.852e-008,0.140625
5.952e-008,0.140625
6.052e-008,0.125
6.152e-008,0.09375
6.252e-008,0.140625
6.352e-008,0.078125
6.452e-008,0.140625
6.552e-008,0.0625
6.652e-008,0.109375
6.752e-008,0.125
6.852e-008,0.109375
6.952e-008,0.078125
7.052e-008,0.078125
7.152e-008,0.078125
7.252e-008,0.078125
7.352e-008,0.078125
7.452e-008,0.078125
7.552e-008,0.03125
7.652e-008,0.0625
7.752e-008,0.0625
7.852e-008,0.078125
7.952e-008,0.0625
8.052e-008,0.046875
8.152e-008,0.078125
8.252e-008,0.046875
8.352e-008,0.046875
8.452e-008,0.09375
8.552e-008,0.046875
8.652e-008,0.078125
8.752e-008,0.046875
8.852e-008,0.03125
8.952e-008,0.0625
9.052e-008,0.03125
9.152e-008,0.0625
9.252e-008,0.03125
9.352e-008,0.078125
9.452e-008,0.03125
9.552e-008,0.0625
9.652e-008,0.0625
9.752e-008,0.09375
9.852e-008,0.0625
9.952e-008,0.046875
1.0052e-007,0.0625
1.0152e-007,0.015625
1.0252e-007,0.0625
1.0352e-007,0.0625
1.0452e-007,0.09375
1.0552e-007,0.046875
1.0652e-007,0.4375
1.0752e-007,0.703125
1.0852e-007,0.609375
1.0952e-007,0.40625
1.1052e-007,0.328125
1.1152e-007,0.375
1.1252e-007,0.34375
1.1352e-007,0.296875
1.1452e-007,0.265625
1.1552e-007,0.265625
1.1652e-007,0.234375
1.1752e-007,0.15625
1.1852e-007,0.171875
1.1952e-007,0.1875
1.2052e-007,0.125
1.2152e-007,0.125
1.2252e-007,0.140625
1.2352e-007,0.140625
1.2452e-007,0.125
1.2552e-007,0.078125
1.2652e-007,0.078125
1.2752e-007,0.078125
1.2852e-007,0.0625
1.2952e-007,0.0625
1.3052e-007,0.09375
1.3152e-007,0.125
1.3252e-007,0.125
1.3352e-007,0.234375
1.3452e-007,0.25
1.3552e-007,0.234375
1.3652e-007,0.1875
1.3752e-007,0.21875
1.3852e-007,0.21875
1.3952e-007,0.203125
1.4052e-007,0.15625
1.4152e-007,0.203125
1.4252e-007,0.140625
1.4352e-007,0.15625
1.4452e-007,0.15625
1.4552e-007,0.140625
1.4652e-007,0.109375
1.4752e-007,0.15625
1.4852e-007,0.078125
1.4952e-007,0.125
1.5052e-007,0.0625
1.5152e-007,0.09375
1.5252e-007,0.109375
1.5352e-007,0.109375
1.5452e-007,0.078125
1.5552e-007,0.109375
1.5652e-007,0.09375
1.5752e-007,0.125
1.5852e-007,0.140625
1.5952e-007,0.15625
1.6052e-007,0.15625
1.6152e-007,0.1875
1.6252e-007,0.15625
1.6352e-007,0.125
1.6452e-007,0.171875
1.6552e-007,0.15625
1.6652e-007,0.125
1.6752e-007,0.15625
1.6852e-007,0.15625
1.6952e-007,0.140625
1.7052e-007,0.15625
1.7152e-007,0.109375
1.7252e-007,0.140625
1.7352e-007,0.109375
1.7452e-007,0.078125
1.7552e-007,0.09375
1.7652e-007,0.078125
1.7752e-007,0.078125
1.7852e-007,0.078125
1.7952e-007,0.078125
1.8052e-007,0.078125
1.8152e-007,0.0625
1.8252e-007,0.078125
1.8352e-007,0.09375
1.8452e-007,0.109375
1.8552e-007,0.078125
1.8652e-007,0.046875
1.8752e-007,0.109375
1.8852e-007,0.0625
1.8952e-007,0.0625
1.9052e-007,0.09375
1.9152e-007,0.109375
1.9252e-007,0.0625
1.9352e-007,0.078125
1.9452e-007,0.09375
1.9552e-007,0.0625
1.9652e-007,0.0625
1.9752e-007,0.0625
1.9852e-007,0.0625
1.9952e-007,0.0625
2.0052e-007,0.078125
2.0152e-007,0.078125
2.0252e-007,0.078125
2.0352e-007,0.09375
2.0452e-007,0.09375
2.0552e-007,0.09375
2.0652e-007,0.0625
2.0752e-007,0.046875
2.0852e-007,0.0625
2.0952e-007,0.125
2.1052e-007,0.046875
2.1152e-007,0.078125
2.1252e-007,0.0625
2.1352e-007,0.078125
2.1452e-007,0.078125
2.1552e-007,0.0625
2.1652e-007,0.09375
2.1752e-007,0.09375
2.1852e-007,0.09375
2.1952e-007,0.0625
2.2052e-007,0.046875
2.2152e-007,0.078125
2.2252e-007,0.03125
2.2352e-007,0.0625
2.2452e-007,0.078125
2.2552e-007,0.03125
2.2652e-007,0.0625
2.2752e-007,0.09375
2.2852e-007,0.09375
2.2952e-007,0.046875
2.3052e-007,0.046875
2.3152e-007,0.015625
2.3252e-007,0.015625
2.3352e-007,0.0625
2.3452e-007,0
2.3552e-007,0.03125
2.3652e-007,0.015625
2.3752e-007,0.03125
2.3852e-007,0.015625
2.3952e-007,0.03125
2.4052e-007,0.03125
2.4152e-007,0.03125
2.4252e-007,0.03125
2.4352e-007,0.03125
