LECROYWS452,11807,Waveform
Segments,1,SegmentSize,502
Segment,TrigTime,TimeSinceSegment1
#1,25-Jul-2024 17:48:36,0                 
Time,Ampl
-5.5545e-008,0.28125
-5.4545e-008,0.265625
-5.3545e-008,0.203125
-5.2545e-008,0.171875
-5.1545e-008,0.109375
-5.0545e-008,0.109375
-4.9545e-008,0.09375
-4.8545e-008,0.140625
-4.7545e-008,0.0625
-4.6545e-008,0.109375
-4.5545e-008,0.09375
-4.4545e-008,0.078125
-4.3545e-008,0.0625
-4.2545e-008,0.046875
-4.1545e-008,0.046875
-4.0545e-008,0.03125
-3.9545e-008,0.0625
-3.8545e-008,0.03125
-3.7545e-008,0.046875
-3.6545e-008,0.125
-3.5545e-008,0.15625
-3.4545e-008,0.203125
-3.3545e-008,0.21875
-3.2545e-008,0.1875
-3.1545e-008,0.171875
-3.0545e-008,0.203125
-2.9545e-008,0.1875
-2.8545e-008,0.1875
-2.7545e-008,0.15625
-2.6545e-008,0.15625
-2.5545e-008,0.15625
-2.4545e-008,0.140625
-2.3545e-008,0.125
-2.2545e-008,0.109375
-2.1545e-008,0.125
-2.0545e-008,0.078125
-1.9545e-008,0.078125
-1.8545e-008,0.078125
-1.7545e-008,0.078125
-1.6545e-008,0.09375
-1.5545e-008,0.078125
-1.4545e-008,0.078125
-1.3545e-008,0.09375
-1.2545e-008,0.09375
-1.1545e-008,0.09375
-1.0545e-008,0.140625
-9.545e-009,0.125
-8.545e-009,0.125
-7.545e-009,0.125
-6.545e-009,0.125
-5.545e-009,0.125
-4.545e-009,0.109375
-3.545e-009,0.140625
-2.545e-009,0.125
-1.545e-009,0.15625
-5.45e-010,0.53125
4.55e-010,0.828125
1.455e-009,0.609375
2.455e-009,0.4375
3.455e-009,0.421875
4.455e-009,0.359375
5.455e-009,0.34375
6.455e-009,0.3125
7.455e-009,0.3125
8.455e-009,0.265625
9.455e-009,0.203125
1.0455e-008,0.203125
1.1455e-008,0.1875
1.2455e-008,0.171875
1.3455e-008,0.140625
1.4455e-008,0.140625
1.5455e-008,0.171875
1.6455e-008,0.15625
1.7455e-008,0.140625
1.8455e-008,0.078125
1.9455e-008,0.109375
2.0455e-008,0.078125
2.1455e-008,0.09375
2.2455e-008,0.125
2.3455e-008,0.125
2.4455e-008,0.140625
2.5455e-008,0.203125
2.6455e-008,0.25
2.7455e-008,0.265625
2.8455e-008,0.21875
2.9455e-008,0.21875
3.0455e-008,0.25
3.1455e-008,0.234375
3.2455e-008,0.21875
3.3455e-008,0.21875
3.4455e-008,0.234375
3.5455e-008,0.171875
3.6455e-008,0.140625
3.7455e-008,0.1875
3.8455e-008,0.15625
3.9455e-008,0.140625
4.0455e-008,0.125
4.1455e-008,0.140625
4.2455e-008,0.109375
4.3455e-008,0.125
4.4455e-008,0.15625
4.5455e-008,0.125
4.6455e-008,0.140625
4.7455e-008,0.140625
4.8455e-008,0.171875
4.9455e-008,0.203125
5.0455e-008,0.171875
5.1455e-008,0.15625
5.2455e-008,0.1875
5.3455e-008,0.203125
5.4455e-008,0.1875
5.5455e-008,0.15625
5.6455e-008,0.1875
5.7455e-008,0.21875
5.8455e-008,0.171875
5.9455e-008,0.15625
6.0455e-008,0.15625
6.1455e-008,0.125
6.2455e-008,0.125
6.3455e-008,0.140625
6.4455e-008,0.125
6.5455e-008,0.109375
6.6455e-008,0.09375
6.7455e-008,0.125
6.8455e-008,0.09375
6.9455e-008,0.078125
7.0455e-008,0.09375
7.1455e-008,0.109375
7.2455e-008,0.0625
7.3455e-008,0.046875
7.4455e-008,0.046875
7.5455e-008,0.03125
7.6455e-008,0.078125
7.7455e-008,0.046875
7.8455e-008,0.078125
7.9455e-008,0.03125
8.0455e-008,0.03125
8.1455e-008,0.0625
8.2455e-008,0.0625
8.3455e-008,0.046875
8.4455e-008,0.0625
8.5455e-008,0.078125
8.6455e-008,0.046875
8.7455e-008,0.046875
8.8455e-008,0.03125
8.9455e-008,0.03125
9.0455e-008,0.03125
9.1455e-008,0.03125
9.2455e-008,0.015625
9.3455e-008,0.0625
9.4455e-008,0.046875
9.5455e-008,0.03125
9.6455e-008,0.046875
9.7455e-008,0.046875
9.8455e-008,0.046875
9.9455e-008,0.0625
1.00455e-007,0.0625
1.01455e-007,0.03125
1.02455e-007,0.046875
1.03455e-007,0.03125
1.04455e-007,0.078125
1.05455e-007,0.03125
1.06455e-007,0.09375
1.07455e-007,0.046875
1.08455e-007,0.0625
1.09455e-007,0.078125
1.10455e-007,0.09375
1.11455e-007,0.046875
1.12455e-007,0.0625
1.13455e-007,0.078125
1.14455e-007,0.03125
1.15455e-007,0.09375
1.16455e-007,0.0625
1.17455e-007,0.0625
1.18455e-007,0.046875
1.19455e-007,0.0625
1.20455e-007,0.046875
1.21455e-007,0.015625
1.22455e-007,0.046875
1.23455e-007,0.03125
1.24455e-007,0.0625
1.25455e-007,0.03125
1.26455e-007,0.015625
1.27455e-007,0.03125
1.28455e-007,0.015625
1.29455e-007,0.03125
1.30455e-007,0.015625
1.31455e-007,0.03125
1.32455e-007,0.015625
1.33455e-007,0.03125
1.34455e-007,0.015625
1.35455e-007,0.0625
1.36455e-007,0.03125
1.37455e-007,0
1.38455e-007,0
1.39455e-007,0.03125
1.40455e-007,0.03125
1.41455e-007,0.046875
1.42455e-007,0.03125
1.43455e-007,0
1.44455e-007,0.0625
1.45455e-007,0.0625
1.46455e-007,0.015625
1.47455e-007,0.046875
1.48455e-007,0.015625
1.49455e-007,0
1.50455e-007,0.03125
1.51455e-007,0.015625
1.52455e-007,-0.046875
1.53455e-007,0.03125
1.54455e-007,0.015625
1.55455e-007,0
1.56455e-007,-0.015625
1.57455e-007,0
1.58455e-007,0.015625
1.59455e-007,0.03125
1.60455e-007,0.015625
1.61455e-007,0
1.62455e-007,0.0625
1.63455e-007,0
1.64455e-007,0.03125
1.65455e-007,0.03125
1.66455e-007,0.015625
1.67455e-007,0.015625
1.68455e-007,0.03125
1.69455e-007,0.03125
1.70455e-007,0.046875
1.71455e-007,0
1.72455e-007,0.03125
1.73455e-007,0.03125
1.74455e-007,0.015625
1.75455e-007,0.03125
1.76455e-007,0
1.77455e-007,0
1.78455e-007,0
1.79455e-007,-0.015625
1.80455e-007,0
1.81455e-007,0.015625
1.82455e-007,0.015625
1.83455e-007,0.015625
1.84455e-007,0.015625
1.85455e-007,0.03125
1.86455e-007,0.015625
1.87455e-007,0.046875
1.88455e-007,0.03125
1.89455e-007,0.046875
1.90455e-007,0.03125
1.91455e-007,0.03125
1.92455e-007,0.046875
1.93455e-007,0.03125
1.94455e-007,0.015625
1.95455e-007,0.0625
1.96455e-007,0.03125
1.97455e-007,0.015625
1.98455e-007,0.078125
1.99455e-007,0.046875
2.00455e-007,0.015625
2.01455e-007,0.03125
2.02455e-007,0.015625
2.03455e-007,0.03125
2.04455e-007,0.015625
2.05455e-007,0.03125
2.06455e-007,0.015625
2.07455e-007,0.015625
2.08455e-007,0.015625
2.09455e-007,0.03125
2.10455e-007,0.03125
2.11455e-007,0.015625
2.12455e-007,-0.015625
2.13455e-007,0.046875
2.14455e-007,0.015625
2.15455e-007,0.03125
2.16455e-007,0.046875
2.17455e-007,0
2.18455e-007,0.03125
2.19455e-007,0
2.20455e-007,-0.015625
2.21455e-007,0.03125
2.22455e-007,0.015625
2.23455e-007,-0.015625
2.24455e-007,0.015625
2.25455e-007,0.015625
2.26455e-007,0.03125
2.27455e-007,-0.015625
2.28455e-007,0.03125
2.29455e-007,0.046875
2.30455e-007,0.046875
2.31455e-007,-0.015625
2.32455e-007,0.03125
2.33455e-007,0
2.34455e-007,0.03125
2.35455e-007,0.046875
2.36455e-007,0.015625
2.37455e-007,0
2.38455e-007,0.046875
2.39455e-007,0.015625
2.40455e-007,0.015625
2.41455e-007,0
2.42455e-007,0.015625
2.43455e-007,0
2.44455e-007,0.015625
2.45455e-007,0
2.46455e-007,0.03125
2.47455e-007,0.015625
2.48455e-007,0.03125
2.49455e-007,0.03125
2.50455e-007,-0.015625
2.51455e-007,0.03125
2.52455e-007,0.03125
2.53455e-007,0.015625
2.54455e-007,0.03125
2.55455e-007,0
2.56455e-007,0.03125
2.57455e-007,0.015625
2.58455e-007,0.03125
2.59455e-007,0.015625
2.60455e-007,0.015625
2.61455e-007,0
2.62455e-007,0.03125
2.63455e-007,0
2.64455e-007,0.046875
2.65455e-007,0.015625
2.66455e-007,0.03125
2.67455e-007,0
2.68455e-007,0.015625
2.69455e-007,0.03125
2.70455e-007,0.03125
2.71455e-007,0
2.72455e-007,0.03125
2.73455e-007,0.015625
2.74455e-007,0
2.75455e-007,0.03125
2.76455e-007,0.015625
2.77455e-007,0.015625
2.78455e-007,0.03125
