LECROYWS452,11807,Waveform
Segments,1,SegmentSize,502
Segment,TrigTime,TimeSinceSegment1
#1,25-Jul-2024 17:49:21,0                 
Time,Ampl
-2.23e-007,0
-2.22e-007,-0.078125
-2.21e-007,0
-2.2e-007,-0.046875
-2.19e-007,-0.03125
-2.18e-007,-0.0625
-2.17e-007,-0.015625
-2.16e-007,-0.03125
-2.15e-007,-0.046875
-2.14e-007,-0.03125
-2.13e-007,-0.046875
-2.12e-007,-0.046875
-2.11e-007,0
-2.1e-007,-0.046875
-2.09e-007,-0.03125
-2.08e-007,-0.03125
-2.07e-007,-0.046875
-2.06e-007,-0.0625
-2.05e-007,-0.03125
-2.04e-007,-0.03125
-2.03e-007,-0.03125
-2.02e-007,-0.078125
-2.01e-007,-0.03125
-2e-007,-0.0625
-1.99e-007,-0.0625
-1.98e-007,-0.046875
-1.97e-007,-0.046875
-1.96e-007,-0.0625
-1.95e-007,-0.046875
-1.94e-007,-0.0625
-1.93e-007,-0.03125
-1.92e-007,-0.046875
-1.91e-007,-0.0625
-1.9e-007,-0.0625
-1.89e-007,-0.015625
-1.88e-007,-0.0625
-1.87e-007,-0.015625
-1.86e-007,-0.046875
-1.85e-007,-0.046875
-1.84e-007,-0.03125
-1.83e-007,-0.0625
-1.82e-007,-0.046875
-1.81e-007,-0.046875
-1.8e-007,-0.03125
-1.79e-007,-0.046875
-1.78e-007,-0.03125
-1.77e-007,-0.03125
-1.76e-007,-0.046875
-1.75e-007,-0.046875
-1.74e-007,-0.046875
-1.73e-007,-0.046875
-1.72e-007,-0.03125
-1.71e-007,-0.0625
-1.7e-007,-0.015625
-1.69e-007,-0.0625
-1.68e-007,-0.046875
-1.67e-007,-0.03125
-1.66e-007,-0.03125
-1.65e-007,-0.046875
-1.64e-007,-0.046875
-1.63e-007,-0.046875
-1.62e-007,-0.015625
-1.61e-007,-0.015625
-1.6e-007,-0.03125
-1.59e-007,-0.03125
-1.58e-007,-0.0625
-1.57e-007,-0.03125
-1.56e-007,-0.03125
-1.55e-007,-0.0625
-1.54e-007,-0.046875
-1.53e-007,-0.03125
-1.52e-007,-0.046875
-1.51e-007,0
-1.5e-007,-0.0625
-1.49e-007,-0.03125
-1.48e-007,-0.046875
-1.47e-007,-0.046875
-1.46e-007,-0.046875
-1.45e-007,-0.046875
-1.44e-007,-0.0625
-1.43e-007,-0.015625
-1.42e-007,-0.03125
-1.41e-007,-0.03125
-1.4e-007,-0.046875
-1.39e-007,-0.046875
-1.38e-007,-0.046875
-1.37e-007,-0.015625
-1.36e-007,-0.03125
-1.35e-007,-0.046875
-1.34e-007,0
-1.33e-007,-0.046875
-1.32e-007,-0.0625
-1.31e-007,-0.03125
-1.3e-007,-0.03125
-1.29e-007,-0.0625
-1.28e-007,-0.046875
-1.27e-007,-0.046875
-1.26e-007,-0.015625
-1.25e-007,-0.03125
-1.24e-007,-0.03125
-1.23e-007,-0.03125
-1.22e-007,-0.046875
-1.21e-007,0
-1.2e-007,-0.046875
-1.19e-007,-0.046875
-1.18e-007,-0.09375
-1.17e-007,0.03125
-1.16e-007,-0.0625
-1.15e-007,-0.03125
-1.14e-007,-0.046875
-1.13e-007,-0.0625
-1.12e-007,-0.046875
-1.11e-007,-0.03125
-1.1e-007,-0.015625
-1.09e-007,-0.03125
-1.08e-007,-0.03125
-1.07e-007,-0.015625
-1.06e-007,-0.03125
-1.05e-007,-0.03125
-1.04e-007,-0.015625
-1.03e-007,-0.046875
-1.02e-007,-0.046875
-1.01e-007,-0.046875
-1e-007,-0.046875
-9.9e-008,-0.03125
-9.8e-008,-0.0625
-9.7e-008,-0.03125
-9.6e-008,-0.03125
-9.5e-008,-0.03125
-9.4e-008,-0.0625
-9.3e-008,0.015625
-9.2e-008,-0.0625
-9.1e-008,0.015625
-9e-008,-0.03125
-8.9e-008,-0.046875
-8.8e-008,-0.046875
-8.7e-008,-0.03125
-8.6e-008,-0.046875
-8.5e-008,0.015625
-8.4e-008,-0.046875
-8.3e-008,-0.03125
-8.2e-008,-0.03125
-8.1e-008,-0.046875
-8e-008,-0.015625
-7.9e-008,-0.046875
-7.8e-008,-0.046875
-7.7e-008,-0.046875
-7.6e-008,-0.046875
-7.5e-008,0
-7.4e-008,-0.046875
-7.3e-008,-0.015625
-7.2e-008,-0.03125
-7.1e-008,-0.0625
-7e-008,0
-6.9e-008,-0.046875
-6.8e-008,0
-6.7e-008,-0.09375
-6.6e-008,-0.03125
-6.5e-008,-0.015625
-6.4e-008,-0.0625
-6.3e-008,-0.03125
-6.2e-008,-0.015625
-6.1e-008,-0.015625
-6e-008,-0.03125
-5.9e-008,-0.046875
-5.8e-008,-0.046875
-5.7e-008,-0.03125
-5.6e-008,-0.046875
-5.5e-008,-0.0625
-5.4e-008,-0.03125
-5.3e-008,-0.03125
-5.2e-008,-0.03125
