LECROYWS452,11807,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,25-Jul-2024 17:32:11,0                 
Time,Ampl
-5.00075e-007,-0.015625
-4.99075e-007,0.015625
-4.98075e-007,0.015625
-4.97075e-007,0
-4.96075e-007,-0.046875
-4.95075e-007,0
-4.94075e-007,-0.015625
-4.93075e-007,0.015625
-4.92075e-007,0.03125
-4.91075e-007,0.015625
-4.90075e-007,0
-4.89075e-007,0
-4.88075e-007,0
-4.87075e-007,-0.015625
-4.86075e-007,0.015625
-4.85075e-007,0.015625
-4.84075e-007,-0.046875
-4.83075e-007,0.03125
-4.82075e-007,0
-4.81075e-007,-0.015625
-4.80075e-007,0
-4.79075e-007,0
-4.78075e-007,-0.03125
-4.77075e-007,0
-4.76075e-007,-0.015625
-4.75075e-007,0
-4.74075e-007,0
-4.73075e-007,0
-4.72075e-007,-0.015625
-4.71075e-007,0.015625
-4.70075e-007,0
-4.69075e-007,-0.03125
-4.68075e-007,0
-4.67075e-007,0
-4.66075e-007,0.015625
-4.65075e-007,0
-4.64075e-007,0.015625
-4.63075e-007,0
-4.62075e-007,-0.046875
-4.61075e-007,-0.015625
-4.60075e-007,0
-4.59075e-007,0
-4.58075e-007,0.015625
-4.57075e-007,0
-4.56075e-007,-0.03125
-4.55075e-007,0.015625
-4.54075e-007,-0.015625
-4.53075e-007,-0.015625
-4.52075e-007,0.015625
-4.51075e-007,-0.015625
-4.50075e-007,0
-4.49075e-007,0
-4.48075e-007,0
-4.47075e-007,-0.03125
-4.46075e-007,0
-4.45075e-007,-0.03125
-4.44075e-007,0.015625
-4.43075e-007,-0.015625
-4.42075e-007,0
-4.41075e-007,0.015625
-4.40075e-007,-0.015625
-4.39075e-007,-0.03125
-4.38075e-007,0
-4.37075e-007,0.015625
-4.36075e-007,-0.015625
-4.35075e-007,0.015625
-4.34075e-007,0
-4.33075e-007,0.015625
-4.32075e-007,0
-4.31075e-007,0
-4.30075e-007,0.015625
-4.29075e-007,0
-4.28075e-007,-0.015625
-4.27075e-007,-0.015625
-4.26075e-007,0
-4.25075e-007,0
-4.24075e-007,-0.015625
-4.23075e-007,0
-4.22075e-007,0
-4.21075e-007,0
-4.20075e-007,0.015625
-4.19075e-007,-0.015625
-4.18075e-007,0.015625
-4.17075e-007,0
-4.16075e-007,0
-4.15075e-007,0
-4.14075e-007,0.015625
-4.13075e-007,-0.015625
-4.12075e-007,-0.015625
-4.11075e-007,0.046875
-4.10075e-007,0.03125
-4.09075e-007,0
-4.08075e-007,0
-4.07075e-007,-0.015625
-4.06075e-007,0.03125
-4.05075e-007,0
-4.04075e-007,0.015625
-4.03075e-007,-0.015625
-4.02075e-007,0.015625
-4.01075e-007,0.015625
-4.00075e-007,0
-3.99075e-007,-0.015625
-3.98075e-007,0
-3.97075e-007,-0.015625
-3.96075e-007,0.015625
-3.95075e-007,0
-3.94075e-007,0.015625
-3.93075e-007,0.03125
-3.92075e-007,0
-3.91075e-007,0
-3.90075e-007,0
-3.89075e-007,-0.015625
-3.88075e-007,-0.015625
-3.87075e-007,0
-3.86075e-007,-0.015625
-3.85075e-007,-0.015625
-3.84075e-007,-0.015625
-3.83075e-007,0.015625
-3.82075e-007,0
-3.81075e-007,0.015625
-3.80075e-007,-0.03125
-3.79075e-007,0
-3.78075e-007,0
-3.77075e-007,0
-3.76075e-007,0
-3.75075e-007,-0.015625
-3.74075e-007,0
-3.73075e-007,0
-3.72075e-007,0
-3.71075e-007,0.046875
-3.70075e-007,0.015625
