LECROYWS452,11807,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,25-Jul-2024 17:31:02,0                 
Time,Ampl
-2.500165e-006,-0.03125
-2.499165e-006,0.015625
-2.498165e-006,0.015625
-2.497165e-006,-0.015625
-2.496165e-006,-0.046875
-2.495165e-006,0
-2.494165e-006,0
-2.493165e-006,-0.046875
-2.492165e-006,0.015625
-2.491165e-006,-0.015625
-2.490165e-006,0
-2.489165e-006,-0.015625
-2.488165e-006,-0.015625
-2.487165e-006,-0.03125
-2.486165e-006,0.015625
-2.485165e-006,-0.046875
-2.484165e-006,0.03125
-2.483165e-006,0
-2.482165e-006,-0.03125
-2.481165e-006,0.03125
-2.480165e-006,-0.015625
-2.479165e-006,-0.015625
-2.478165e-006,0
-2.477165e-006,0
-2.476165e-006,0.015625
-2.475165e-006,-0.03125
-2.474165e-006,-0.03125
-2.473165e-006,0.03125
-2.472165e-006,-0.015625
-2.471165e-006,-0.015625
-2.470165e-006,0
-2.469165e-006,-0.015625
-2.468165e-006,0
-2.467165e-006,0
-2.466165e-006,-0.03125
-2.465165e-006,0.015625
-2.464165e-006,-0.03125
-2.463165e-006,0
-2.462165e-006,0.015625
-2.461165e-006,0
-2.460165e-006,-0.015625
-2.459165e-006,0
-2.458165e-006,0
-2.457165e-006,0.015625
-2.456165e-006,0.015625
-2.455165e-006,0
-2.454165e-006,0
-2.453165e-006,-0.015625
-2.452165e-006,-0.015625
-2.451165e-006,-0.03125
-2.450165e-006,0
-2.449165e-006,-0.03125
-2.448165e-006,0.03125
-2.447165e-006,-0.015625
-2.446165e-006,-0.046875
-2.445165e-006,-0.015625
-2.444165e-006,0.03125
-2.443165e-006,-0.015625
-2.442165e-006,-0.015625
-2.441165e-006,-0.015625
-2.440165e-006,-0.015625
-2.439165e-006,-0.03125
-2.438165e-006,-0.015625
-2.437165e-006,-0.015625
-2.436165e-006,-0.046875
-2.435165e-006,0.015625
-2.434165e-006,0
-2.433165e-006,0
-2.432165e-006,-0.03125
-2.431165e-006,0.03125
-2.430165e-006,-0.015625
-2.429165e-006,0
-2.428165e-006,-0.03125
-2.427165e-006,0
-2.426165e-006,0.015625
-2.425165e-006,-0.015625
-2.424165e-006,-0.046875
-2.423165e-006,0.015625
-2.422165e-006,0
-2.421165e-006,0
-2.420165e-006,-0.03125
-2.419165e-006,-0.015625
-2.418165e-006,0.015625
-2.417165e-006,-0.015625
-2.416165e-006,0.015625
-2.415165e-006,0
-2.414165e-006,-0.03125
-2.413165e-006,0
-2.412165e-006,-0.015625
-2.411165e-006,-0.046875
-2.410165e-006,0
-2.409165e-006,0
-2.408165e-006,-0.015625
-2.407165e-006,-0.015625
-2.406165e-006,0
-2.405165e-006,-0.03125
-2.404165e-006,0.015625
-2.403165e-006,-0.03125
-2.402165e-006,0
-2.401165e-006,-0.015625
-2.400165e-006,0.015625
-2.399165e-006,0
-2.398165e-006,0
-2.397165e-006,0
-2.396165e-006,-0.046875
-2.395165e-006,0
-2.394165e-006,-0.015625
-2.393165e-006,0
-2.392165e-006,0
-2.391165e-006,0.015625
-2.390165e-006,-0.015625
-2.389165e-006,0
-2.388165e-006,0.015625
-2.387165e-006,-0.03125
-2.386165e-006,-0.015625
-2.385165e-006,0.015625
-2.384165e-006,-0.015625
-2.383165e-006,-0.015625
-2.382165e-006,0
-2.381165e-006,-0.03125
-2.380165e-006,0.015625
-2.379165e-006,-0.015625
-2.378165e-006,0.015625
-2.377165e-006,-0.015625
-2.376165e-006,0
-2.375165e-006,-0.015625
-2.374165e-006,-0.015625
-2.373165e-006,-0.015625
-2.372165e-006,-0.015625
-2.371165e-006,0.03125
-2.370165e-006,0
-2.369165e-006,0
-2.368165e-006,-0.03125
-2.367165e-006,0.03125
-2.366165e-006,-0.03125
-2.365165e-006,0
-2.364165e-006,-0.015625
-2.363165e-006,0.03125
-2.362165e-006,-0.015625
-2.361165e-006,0
-2.360165e-006,0.015625
-2.359165e-006,0
-2.358165e-006,-0.015625
-2.357165e-006,0
-2.356165e-006,-0.0625
-2.355165e-006,0.015625
-2.354165e-006,-0.03125
-2.353165e-006,0
-2.352165e-006,0
-2.351165e-006,-0.015625
-2.350165e-006,-0.046875
-2.349165e-006,0.015625
-2.348165e-006,0
-2.347165e-006,0
-2.346165e-006,-0.015625
-2.345165e-006,-0.015625
-2.344165e-006,-0.015625
-2.343165e-006,0.03125
-2.342165e-006,0
-2.341165e-006,0
-2.340165e-006,-0.015625
-2.339165e-006,0
-2.338165e-006,0
-2.337165e-006,0.03125
-2.336165e-006,-0.015625
-2.335165e-006,-0.015625
-2.334165e-006,-0.015625
-2.333165e-006,-0.015625
-2.332165e-006,0.015625
-2.331165e-006,-0.03125
-2.330165e-006,0
-2.329165e-006,0
-2.328165e-006,0
-2.327165e-006,-0.03125
-2.326165e-006,-0.03125
-2.325165e-006,0.015625
-2.324165e-006,0.015625
-2.323165e-006,0
-2.322165e-006,0
-2.321165e-006,0.03125
-2.320165e-006,-0.015625
-2.319165e-006,0.015625
-2.318165e-006,0
-2.317165e-006,0
-2.316165e-006,-0.015625
-2.315165e-006,0.015625
-2.314165e-006,0
-2.313165e-006,0
-2.312165e-006,-0.046875
-2.311165e-006,0
-2.310165e-006,0
-2.309165e-006,-0.03125
-2.308165e-006,0.03125
-2.307165e-006,-0.03125
-2.306165e-006,0.015625
-2.305165e-006,0.015625
-2.304165e-006,0
-2.303165e-006,-0.015625
-2.302165e-006,0.015625
-2.301165e-006,-0.046875
-2.300165e-006,0.015625
-2.299165e-006,-0.015625
-2.298165e-006,0.03125
-2.297165e-006,0
-2.296165e-006,0
-2.295165e-006,-0.015625
-2.294165e-006,0.015625
-2.293165e-006,-0.046875
-2.292165e-006,0.03125
-2.291165e-006,0
-2.290165e-006,-0.015625
-2.289165e-006,0
-2.288165e-006,0
-2.287165e-006,0.03125
-2.286165e-006,-0.03125
-2.285165e-006,-0.03125
-2.284165e-006,0
-2.283165e-006,0.015625
-2.282165e-006,0
-2.281165e-006,0
-2.280165e-006,0
-2.279165e-006,0.015625
-2.278165e-006,-0.015625
-2.277165e-006,-0.03125
-2.276165e-006,0.015625
-2.275165e-006,-0.015625
-2.274165e-006,-0.015625
-2.273165e-006,0.03125
-2.272165e-006,-0.03125
-2.271165e-006,0
-2.270165e-006,0
-2.269165e-006,-0.03125
-2.268165e-006,0
-2.267165e-006,0
-2.266165e-006,0.015625
-2.265165e-006,0
-2.264165e-006,-0.015625
-2.263165e-006,-0.015625
-2.262165e-006,0.03125
-2.261165e-006,0
-2.260165e-006,0
-2.259165e-006,0
-2.258165e-006,0
-2.257165e-006,0
-2.256165e-006,0
-2.255165e-006,0
-2.254165e-006,0.015625
-2.253165e-006,0.03125
-2.252165e-006,-0.03125
-2.251165e-006,0.015625
-2.250165e-006,-0.03125
-2.249165e-006,0.015625
-2.248165e-006,-0.015625
-2.247165e-006,0
-2.246165e-006,-0.03125
-2.245165e-006,-0.015625
-2.244165e-006,0.015625
-2.243165e-006,0
-2.242165e-006,0
-2.241165e-006,-0.015625
-2.240165e-006,-0.015625
-2.239165e-006,0.03125
-2.238165e-006,-0.015625
-2.237165e-006,-0.015625
-2.236165e-006,0
-2.235165e-006,0.015625
-2.234165e-006,-0.03125
-2.233165e-006,0
-2.232165e-006,-0.046875
-2.231165e-006,0
-2.230165e-006,0
-2.229165e-006,0.015625
-2.228165e-006,0.015625
-2.227165e-006,0.015625
-2.226165e-006,-0.015625
-2.225165e-006,-0.03125
-2.224165e-006,-0.046875
-2.223165e-006,0
-2.222165e-006,-0.046875
-2.221165e-006,-0.015625
-2.220165e-006,0
-2.219165e-006,0
-2.218165e-006,0.015625
-2.217165e-006,-0.015625
-2.216165e-006,0.015625
-2.215165e-006,0.015625
-2.214165e-006,0
-2.213165e-006,-0.015625
-2.212165e-006,0.015625
-2.211165e-006,-0.015625
-2.210165e-006,0.015625
-2.209165e-006,-0.03125
-2.208165e-006,0.015625
-2.207165e-006,0.015625
-2.206165e-006,-0.015625
-2.205165e-006,0.015625
-2.204165e-006,-0.015625
-2.203165e-006,0
-2.202165e-006,-0.015625
-2.201165e-006,0.015625
-2.200165e-006,-0.015625
-2.199165e-006,-0.03125
-2.198165e-006,0.015625
-2.197165e-006,0
-2.196165e-006,0
